# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1018330 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1018331 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1018332 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1018333 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1018334 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1018335 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1018336 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1018337 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 2400356 on h200-bar-202-131 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 2400357 on h200-bar-202-131 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 2400358 on h200-bar-202-131 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 2400359 on h200-bar-202-131 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 2400360 on h200-bar-202-131 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 2400361 on h200-bar-202-131 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 2400362 on h200-bar-202-131 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 2400363 on h200-bar-202-131 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.19    0.00    0.00       0     0.18    0.00    0.00    N/A
           0             0     float    none      -1     0.18    0.00    0.00       0     0.18    0.00    0.00    N/A
           0             0     float    none      -1     0.18    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.18    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00    N/A
         256             4     float    none      -1    33.93    0.01    0.01       0    33.20    0.01    0.01    N/A
         512             8     float    none      -1    32.74    0.02    0.01       0    32.47    0.02    0.01    N/A
        1024            16     float    none      -1    32.43    0.03    0.03       0    32.62    0.03    0.03    N/A
        2048            32     float    none      -1    32.44    0.06    0.06       0    32.47    0.06    0.06    N/A
        4096            64     float    none      -1    32.77    0.12    0.12       0    32.24    0.13    0.12    N/A
        8192           128     float    none      -1    33.25    0.25    0.23       0    32.11    0.26    0.24    N/A
       16384           256     float    none      -1    33.29    0.49    0.46       0    32.93    0.50    0.47    N/A
       32768           512     float    none      -1    34.50    0.95    0.89       0    36.53    0.90    0.84    N/A
       65536          1024     float    none      -1    35.11    1.87    1.75       0    34.45    1.90    1.78    N/A
      131072          2048     float    none      -1    36.81    3.56    3.34       0    36.85    3.56    3.33    N/A
      262144          4096     float    none      -1    42.70    6.14    5.76       0    42.52    6.17    5.78    N/A
      524288          8192     float    none      -1    51.65   10.15    9.52       0    51.22   10.24    9.60    N/A
     1048576         16384     float    none      -1    69.59   15.07   14.13       0    67.75   15.48   14.51    N/A
     2097152         32768     float    none      -1    96.84   21.66   20.30       0    89.24   23.50   22.03    N/A
     4194304         65536     float    none      -1   110.06   38.11   35.73       0   112.27   37.36   35.02    N/A
     8388608        131072     float    none      -1   158.63   52.88   49.58       0   157.62   53.22   49.89    N/A
    16777216        262144     float    none      -1   266.50   62.95   59.02       0   265.61   63.17   59.22    N/A
    33554432        524288     float    none      -1   446.87   75.09   70.39       0   444.45   75.50   70.78    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 11.355 
#
# Collective test concluded: alltoall_perf
#

