# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1375718 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1375718 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1375718 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1375718 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1375718 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1375718 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1375718 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1375718 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.74    0.00    0.00    N/A
         128             4     float    none      -1    56.95    0.00    0.00       0    55.41    0.00    0.00    N/A
         256             8     float    none      -1    56.01    0.00    0.00       0    55.44    0.00    0.00    N/A
         512            16     float    none      -1    56.19    0.01    0.01       0    55.87    0.01    0.01    N/A
        1024            32     float    none      -1    55.87    0.02    0.02       0    55.78    0.02    0.02    N/A
        2048            64     float    none      -1    56.19    0.04    0.03       0    55.17    0.04    0.03    N/A
        4096           128     float    none      -1    55.87    0.07    0.06       0    55.14    0.07    0.06    N/A
        8192           256     float    none      -1    53.83    0.15    0.13       0    53.10    0.15    0.13    N/A
       16384           512     float    none      -1    54.06    0.30    0.27       0    53.07    0.31    0.27    N/A
       32768          1024     float    none      -1    52.68    0.62    0.54       0    52.69    0.62    0.54    N/A
       65536          2048     float    none      -1    52.87    1.24    1.08       0    52.83    1.24    1.09    N/A
      131072          4096     float    none      -1    52.80    2.48    2.17       0    52.63    2.49    2.18    N/A
      262144          8192     float    none      -1    52.93    4.95    4.33       0    52.38    5.01    4.38    N/A
      524288         16384     float    none      -1    52.73    9.94    8.70       0    53.17    9.86    8.63    N/A
     1048576         32768     float    none      -1    51.88   20.21   17.68       0    49.31   21.26   18.61    N/A
     2097152         65536     float    none      -1    54.66   38.37   33.57       0    53.68   39.06   34.18    N/A
     4194304        131072     float    none      -1    55.89   75.05   65.67       0    53.63   78.21   68.43    N/A
     8388608        262144     float    none      -1    55.00  152.51  133.45       0    62.52  134.18  117.41    N/A
    16777216        524288     float    none      -1    73.33  228.79  200.19       0    70.41  238.28  208.50    N/A
    33554432       1048576     float    none      -1   122.40  274.15  239.88       0   123.71  271.22  237.32    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.3666 
#
# Collective test concluded: alltoall_perf
#

