# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 100 iters: 200 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1369514 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1369514 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1369514 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1369514 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1369514 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1369514 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1369514 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1369514 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.14    0.00    0.00       0    33.04    0.00    0.00       0
           8             2     float     sum      -1    33.45    0.00    0.00       0    32.52    0.00    0.00       0
          16             4     float     sum      -1    32.05    0.00    0.00       0    31.91    0.00    0.00       0
          32             8     float     sum      -1    32.34    0.00    0.00       0    32.38    0.00    0.00       0
          64            16     float     sum      -1    32.33    0.00    0.00       0    32.37    0.00    0.00       0
         128            32     float     sum      -1    32.67    0.00    0.01       0    32.89    0.00    0.01       0
         256            64     float     sum      -1    32.52    0.01    0.01       0    32.48    0.01    0.01       0
         512           128     float     sum      -1    32.38    0.02    0.03       0    32.15    0.02    0.03       0
        1024           256     float     sum      -1    32.18    0.03    0.06       0    32.06    0.03    0.06       0
        2048           512     float     sum      -1    32.51    0.06    0.11       0    32.29    0.06    0.11       0
        4096          1024     float     sum      -1    33.06    0.12    0.22       0    33.05    0.12    0.22       0
        8192          2048     float     sum      -1    33.49    0.24    0.43       0    33.49    0.24    0.43       0
       16384          4096     float     sum      -1    33.74    0.49    0.85       0    33.73    0.49    0.85       0
       32768          8192     float     sum      -1    33.91    0.97    1.69       0    34.25    0.96    1.67       0
       65536         16384     float     sum      -1    35.05    1.87    3.27       0    36.18    1.81    3.17       0
      131072         32768     float     sum      -1    37.35    3.51    6.14       0    36.72    3.57    6.25       0
      262144         65536     float     sum      -1    36.52    7.18   12.56       0    38.67    6.78   11.86       0
      524288        131072     float     sum      -1    39.38   13.31   23.30       0    36.21   14.48   25.34       0
     1048576        262144     float     sum      -1    38.66   27.12   47.46       0    39.74   26.39   46.18       0
     2097152        524288     float     sum      -1    40.65   51.59   90.29       0    40.55   51.72   90.50       0
     4194304       1048576     float     sum      -1    53.20   78.84  137.97       0    52.97   79.19  138.58       0
     8388608       2097152     float     sum      -1    82.00  102.30  179.02       0    81.01  103.55  181.22       0
    16777216       4194304     float     sum      -1   122.59  136.86  239.50       0   122.11  137.39  240.44       0
    33554432       8388608     float     sum      -1   197.91  169.54  296.70       0   197.86  169.59  296.78       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.4026 
#
# Collective test concluded: all_reduce_perf
#

