# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  74335 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  74336 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  74337 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  74338 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  74339 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  74340 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  74341 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  74342 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1113336 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1113337 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1113338 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1113339 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1113340 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1113341 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1113342 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1113343 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    23.66    0.01    0.01    N/A    23.54    0.01    0.01    N/A
         256            64     float     sum      -1    24.98    0.01    0.02    N/A    23.98    0.01    0.02    N/A
         512           128     float     sum      -1    24.59    0.02    0.04    N/A    24.24    0.02    0.04    N/A
        1024           256     float     sum      -1    24.86    0.04    0.08    N/A    24.84    0.04    0.08    N/A
        2048           512     float     sum      -1    26.02    0.08    0.15    N/A    25.99    0.08    0.15    N/A
        4096          1024     float     sum      -1    28.01    0.15    0.27    N/A    27.86    0.15    0.28    N/A
        8192          2048     float     sum      -1    29.92    0.27    0.51    N/A    29.74    0.28    0.52    N/A
       16384          4096     float     sum      -1    30.81    0.53    1.00    N/A    30.54    0.54    1.01    N/A
       32768          8192     float     sum      -1    31.06    1.05    1.98    N/A    30.77    1.06    2.00    N/A
       65536         16384     float     sum      -1    31.43    2.09    3.91    N/A    31.33    2.09    3.92    N/A
      131072         32768     float     sum      -1    36.12    3.63    6.80    N/A    35.87    3.65    6.85    N/A
      262144         65536     float     sum      -1    45.32    5.78   10.85    N/A    44.98    5.83   10.93    N/A
      524288        131072     float     sum      -1    52.87    9.92   18.59    N/A    52.92    9.91   18.58    N/A
     1048576        262144     float     sum      -1    62.58   16.76   31.42    N/A    62.47   16.79   31.47    N/A
     2097152        524288     float     sum      -1    67.52   31.06   58.24    N/A    67.19   31.21   58.52    N/A
     4194304       1048576     float     sum      -1    76.53   54.81  102.76    N/A    77.06   54.43  102.05    N/A
     8388608       2097152     float     sum      -1    95.46   87.87  164.76    N/A    95.12   88.19  165.35    N/A
    16777216       4194304     float     sum      -1   133.63  125.55  235.41    N/A   133.74  125.44  235.21    N/A
    33554432       8388608     float     sum      -1   227.49  147.50  276.57    N/A   221.37  151.57  284.20    N/A
    67108864      16777216     float     sum      -1   357.38  187.78  352.09    N/A   357.46  187.74  352.01    N/A
   134217728      33554432     float     sum      -1   616.82  217.59  407.99    N/A   617.89  217.22  407.29    N/A
   268435456      67108864     float     sum      -1  1139.17  235.64  441.83    N/A  1139.15  235.64  441.83    N/A
   536870912     134217728     float     sum      -1  2182.72  245.96  461.18    N/A  2183.27  245.90  461.07    N/A
  1073741824     268435456     float     sum      -1  4266.41  251.67  471.89    N/A  4267.15  251.63  471.81    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 127.157 
#
# Collective test concluded: all_reduce_perf
#

