# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1408786 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1408786 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1408786 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1408786 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1408786 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1408786 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1408786 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1408786 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.17    0.00    0.00       0    32.04    0.00    0.00       0
           8             2     float    none       0    32.18    0.00    0.00       0    31.92    0.00    0.00       0
          16             4     float    none       0    32.03    0.00    0.00       0    32.10    0.00    0.00       0
          32             8     float    none       0    32.01    0.00    0.00       0    32.30    0.00    0.00       0
          64            16     float    none       0    32.29    0.00    0.00       0    31.92    0.00    0.00       0
         128            32     float    none       0    31.33    0.00    0.00       0    30.67    0.00    0.00       0
         256            64     float    none       0    30.78    0.01    0.01       0    30.42    0.01    0.01       0
         512           128     float    none       0    30.50    0.02    0.02       0    30.50    0.02    0.02       0
        1024           256     float    none       0    30.78    0.03    0.03       0    30.40    0.03    0.03       0
        2048           512     float    none       0    30.73    0.07    0.07       0    30.60    0.07    0.07       0
        4096          1024     float    none       0    30.65    0.13    0.13       0    30.75    0.13    0.13       0
        8192          2048     float    none       0    30.60    0.27    0.27       0    30.81    0.27    0.27       0
       16384          4096     float    none       0    30.47    0.54    0.54       0    30.68    0.53    0.53       0
       32768          8192     float    none       0    30.74    1.07    1.07       0    30.64    1.07    1.07       0
       65536         16384     float    none       0    31.32    2.09    2.09       0    32.12    2.04    2.04       0
      131072         32768     float    none       0    32.34    4.05    4.05       0    33.00    3.97    3.97       0
      262144         65536     float    none       0    35.05    7.48    7.48       0    33.67    7.79    7.79       0
      524288        131072     float    none       0    36.39   14.41   14.41       0    37.27   14.07   14.07       0
     1048576        262144     float    none       0    39.14   26.79   26.79       0    36.03   29.11   29.11       0
     2097152        524288     float    none       0    38.77   54.10   54.10       0    39.42   53.21   53.21       0
     4194304       1048576     float    none       0    41.34  101.45  101.45       0    38.67  108.45  108.45       0
     8388608       2097152     float    none       0    43.07  194.78  194.78       0    43.37  193.40  193.40       0
    16777216       4194304     float    none       0    72.19  232.40  232.40       0    72.97  229.92  229.92       0
    33554432       8388608     float    none       0   120.66  278.09  278.09       0   120.46  278.56  278.56       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 38.3423 
#
# Collective test concluded: broadcast_perf
#

