# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1394559 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1394559 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1394559 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1394559 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1394559 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1394559 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1394559 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1394559 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    40.21    0.00    0.00       0    40.01    0.00    0.00       0
           8             2     float     sum      -1    40.03    0.00    0.00       0    40.15    0.00    0.00       0
          16             4     float     sum      -1    39.73    0.00    0.00       0    39.62    0.00    0.00       0
          32             8     float     sum      -1    40.20    0.00    0.00       0    40.28    0.00    0.00       0
          64            16     float     sum      -1    40.85    0.00    0.00       0    40.32    0.00    0.00       0
         128            32     float     sum      -1    39.98    0.00    0.01       0    37.94    0.00    0.01       0
         256            64     float     sum      -1    38.64    0.01    0.01       0    37.84    0.01    0.01       0
         512           128     float     sum      -1    37.96    0.01    0.02       0    38.07    0.01    0.02       0
        1024           256     float     sum      -1    38.18    0.03    0.05       0    38.18    0.03    0.05       0
        2048           512     float     sum      -1    38.33    0.05    0.09       0    38.45    0.05    0.09       0
        4096          1024     float     sum      -1    39.14    0.10    0.18       0    39.05    0.10    0.18       0
        8192          2048     float     sum      -1    39.55    0.21    0.36       0    39.60    0.21    0.36       0
       16384          4096     float     sum      -1    39.92    0.41    0.72       0    39.95    0.41    0.72       0
       32768          8192     float     sum      -1    39.91    0.82    1.44       0    39.62    0.83    1.45       0
       65536         16384     float     sum      -1    40.31    1.63    2.85       0    40.90    1.60    2.80       0
      131072         32768     float     sum      -1    41.10    3.19    5.58       0    41.14    3.19    5.58       0
      262144         65536     float     sum      -1    41.28    6.35   11.11       0    41.50    6.32   11.05       0
      524288        131072     float     sum      -1    42.26   12.41   21.71       0    42.58   12.31   21.55       0
     1048576        262144     float     sum      -1    44.30   23.67   41.43       0    44.05   23.80   41.65       0
     2097152        524288     float     sum      -1    44.63   46.99   82.23       0    44.69   46.93   82.13       0
     4194304       1048576     float     sum      -1    50.51   83.03  145.31       0    49.42   84.86  148.51       0
     8388608       2097152     float     sum      -1    77.82  107.80  188.64       0    76.03  110.33  193.08       0
    16777216       4194304     float     sum      -1   117.55  142.73  249.78       0   115.48  145.28  254.24       0
    33554432       8388608     float     sum      -1   211.41  158.72  277.76       0   209.83  159.91  279.84       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.1793 
#
# Collective test concluded: all_reduce_perf
#

