# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 100 iters: 200 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1344809 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1344809 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1344809 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1344809 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1344809 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1344809 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1344809 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1344809 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    31.44    0.00    0.00       0    31.47    0.00    0.00       0
           8             2     float     sum      -1    31.70    0.00    0.00       0    31.99    0.00    0.00       0
          16             4     float     sum      -1    31.37    0.00    0.00       0    31.38    0.00    0.00       0
          32             8     float     sum      -1    31.44    0.00    0.00       0    31.45    0.00    0.00       0
          64            16     float     sum      -1    31.52    0.00    0.00       0    31.35    0.00    0.00       0
         128            32     float     sum      -1    31.36    0.00    0.01       0    31.29    0.00    0.01       0
         256            64     float     sum      -1    31.34    0.01    0.01       0    31.40    0.01    0.01       0
         512           128     float     sum      -1    31.51    0.02    0.03       0    31.35    0.02    0.03       0
        1024           256     float     sum      -1    31.40    0.03    0.06       0    31.37    0.03    0.06       0
        2048           512     float     sum      -1    32.24    0.06    0.11       0    32.11    0.06    0.11       0
        4096          1024     float     sum      -1    33.31    0.12    0.22       0    33.26    0.12    0.22       0
        8192          2048     float     sum      -1    34.39    0.24    0.42       0    34.47    0.24    0.42       0
       16384          4096     float     sum      -1    34.98    0.47    0.82       0    34.96    0.47    0.82       0
       32768          8192     float     sum      -1    35.16    0.93    1.63       0    35.18    0.93    1.63       0
       65536         16384     float     sum      -1    35.67    1.84    3.22       0    35.54    1.84    3.23       0
      131072         32768     float     sum      -1    35.90    3.65    6.39       0    36.02    3.64    6.37       0
      262144         65536     float     sum      -1    35.89    7.30   12.78       0    35.99    7.28   12.75       0
      524288        131072     float     sum      -1    33.86   15.48   27.10       0    33.82   15.50   27.13       0
     1048576        262144     float     sum      -1    34.27   30.60   53.55       0    34.15   30.70   53.73       0
     2097152        524288     float     sum      -1    34.20   61.32  107.30       0    34.14   61.43  107.51       0
     4194304       1048576     float     sum      -1    34.07  123.12  215.47       0    34.00  123.35  215.86       0
     8388608       2097152     float     sum      -1    38.94  215.45  377.04       0    38.57  217.51  380.64       0
    16777216       4194304     float     sum      -1    69.88  240.08  420.14       0    69.48  241.47  422.57       0
    33554432       8388608     float     sum      -1   131.13  255.88  447.80       0   130.89  256.35  448.61       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 69.9123 
#
# Collective test concluded: all_reduce_perf
#

