# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 3513971 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 3513971 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 3513971 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 3513971 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 3513971 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 3513971 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 3513971 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 3513971 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.44    0.02    0.04    N/A     5.24    0.02    0.04    N/A
         256            64     float     sum      -1     5.26    0.05    0.09    N/A     5.21    0.05    0.09    N/A
         512           128     float     sum      -1     4.64    0.11    0.19    N/A     4.61    0.11    0.19    N/A
        1024           256     float     sum      -1     5.03    0.20    0.36    N/A     5.01    0.20    0.36    N/A
        2048           512     float     sum      -1     5.22    0.39    0.69    N/A     5.21    0.39    0.69    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.34    0.77    1.34    N/A
        8192          2048     float     sum      -1     5.67    1.45    2.53    N/A     5.68    1.44    2.53    N/A
       16384          4096     float     sum      -1     6.11    2.68    4.69    N/A     6.16    2.66    4.66    N/A
       32768          8192     float     sum      -1     8.55    3.83    6.71    N/A     8.44    3.88    6.79    N/A
       65536         16384     float     sum      -1     8.87    7.39   12.93    N/A     8.79    7.46   13.05    N/A
      131072         32768     float     sum      -1     9.12   14.37   25.15    N/A     9.10   14.41   25.21    N/A
      262144         65536     float     sum      -1    11.22   23.35   40.87    N/A    10.85   24.15   42.27    N/A
      524288        131072     float     sum      -1    18.17   28.86   50.50    N/A    16.87   31.08   54.39    N/A
     1048576        262144     float     sum      -1    20.22   51.87   90.77    N/A    20.16   52.00   91.01    N/A
     2097152        524288     float     sum      -1    23.91   87.71  153.49    N/A    24.15   86.83  151.95    N/A
     4194304       1048576     float     sum      -1    37.14  112.94  197.65    N/A    37.74  111.14  194.49    N/A
     8388608       2097152     float     sum      -1    64.56  129.93  227.38    N/A    65.03  129.00  225.74    N/A
    16777216       4194304     float     sum      -1   114.61  146.39  256.18    N/A   114.04  147.11  257.44    N/A
    33554432       8388608     float     sum      -1   218.11  153.84  269.22    N/A   215.44  155.75  272.56    N/A
    67108864      16777216     float     sum      -1   423.66  158.40  277.20    N/A   417.63  160.69  281.21    N/A
   134217728      33554432     float     sum      -1   828.43  162.01  283.53    N/A   815.37  164.61  288.07    N/A
   268435456      67108864     float     sum      -1  1635.01  164.18  287.32    N/A  1610.46  166.68  291.69    N/A
   536870912     134217728     float     sum      -1  3249.75  165.20  289.11    N/A  3200.49  167.75  293.56    N/A
  1073741824     268435456     float     sum      -1  6472.46  165.89  290.31    N/A  6375.84  168.41  294.71    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.881 
#
# Collective test concluded: all_reduce_perf
#

