# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1119399 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1119399 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1119399 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1119399 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1119399 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1119399 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1119399 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1119399 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.36    0.02    0.04    N/A     5.25    0.02    0.04    N/A
         256            64     float     sum      -1     5.19    0.05    0.09    N/A     5.20    0.05    0.09    N/A
         512           128     float     sum      -1     4.62    0.11    0.19    N/A     4.61    0.11    0.19    N/A
        1024           256     float     sum      -1     5.06    0.20    0.35    N/A     5.02    0.20    0.36    N/A
        2048           512     float     sum      -1     5.20    0.39    0.69    N/A     5.20    0.39    0.69    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.36    0.76    1.34    N/A
        8192          2048     float     sum      -1     5.69    1.44    2.52    N/A     5.70    1.44    2.52    N/A
       16384          4096     float     sum      -1     6.08    2.70    4.72    N/A     6.00    2.73    4.77    N/A
       32768          8192     float     sum      -1     8.55    3.83    6.71    N/A     8.42    3.89    6.81    N/A
       65536         16384     float     sum      -1     8.91    7.36   12.87    N/A     8.83    7.42   12.99    N/A
      131072         32768     float     sum      -1     9.16   14.32   25.05    N/A     9.14   14.33   25.08    N/A
      262144         65536     float     sum      -1    11.41   22.97   40.20    N/A    10.90   24.05   42.08    N/A
      524288        131072     float     sum      -1    18.57   28.23   49.40    N/A    17.05   30.75   53.81    N/A
     1048576        262144     float     sum      -1    20.53   51.06   89.36    N/A    20.53   51.09   89.40    N/A
     2097152        524288     float     sum      -1    24.24   86.51  151.39    N/A    24.44   85.81  150.17    N/A
     4194304       1048576     float     sum      -1    37.59  111.59  195.28    N/A    38.12  110.02  192.54    N/A
     8388608       2097152     float     sum      -1    65.37  128.32  224.57    N/A    65.53  128.00  224.00    N/A
    16777216       4194304     float     sum      -1   115.36  145.43  254.50    N/A   114.71  146.26  255.96    N/A
    33554432       8388608     float     sum      -1   219.39  152.94  267.65    N/A   216.96  154.65  270.64    N/A
    67108864      16777216     float     sum      -1   425.96  157.55  275.71    N/A   419.51  159.97  279.95    N/A
   134217728      33554432     float     sum      -1   832.48  161.23  282.15    N/A   819.05  163.87  286.77    N/A
   268435456      67108864     float     sum      -1  1642.52  163.43  286.00    N/A  1619.28  165.77  290.11    N/A
   536870912     134217728     float     sum      -1  3269.21  164.22  287.39    N/A  3220.55  166.70  291.73    N/A
  1073741824     268435456     float     sum      -1  6518.63  164.72  288.26    N/A  6430.45  166.98  292.21    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.014 
#
# Collective test concluded: all_reduce_perf
#

