# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1017962 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1017962 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1017962 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1017962 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1017962 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1017962 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1017962 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1017962 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     1.06    0.00    0.00       0     1.24    0.00    0.00    N/A
           0             0     float    none      -1     1.05    0.00    0.00       0     1.04    0.00    0.00    N/A
           0             0     float    none      -1     1.05    0.00    0.00       0     1.04    0.00    0.00    N/A
           0             0     float    none      -1     1.05    0.00    0.00       0     1.06    0.00    0.00    N/A
           0             0     float    none      -1     1.04    0.00    0.00       0     1.04    0.00    0.00    N/A
         128             4     float    none      -1    52.93    0.00    0.00       0    49.99    0.00    0.00    N/A
         256             8     float    none      -1    49.15    0.01    0.00       0    48.89    0.01    0.00    N/A
         512            16     float    none      -1    48.83    0.01    0.01       0    49.08    0.01    0.01    N/A
        1024            32     float    none      -1    48.69    0.02    0.02       0    48.84    0.02    0.02    N/A
        2048            64     float    none      -1    50.08    0.04    0.04       0    48.34    0.04    0.04    N/A
        4096           128     float    none      -1    50.17    0.08    0.07       0    50.72    0.08    0.07    N/A
        8192           256     float    none      -1    49.58    0.17    0.14       0    48.41    0.17    0.15    N/A
       16384           512     float    none      -1    48.80    0.34    0.29       0    50.14    0.33    0.29    N/A
       32768          1024     float    none      -1    49.07    0.67    0.58       0    48.66    0.67    0.59    N/A
       65536          2048     float    none      -1    48.94    1.34    1.17       0    48.54    1.35    1.18    N/A
      131072          4096     float    none      -1    49.42    2.65    2.32       0    50.04    2.62    2.29    N/A
      262144          8192     float    none      -1    48.84    5.37    4.70       0    48.52    5.40    4.73    N/A
      524288         16384     float    none      -1    50.14   10.46    9.15       0    50.21   10.44    9.14    N/A
     1048576         32768     float    none      -1    56.69   18.50   16.18       0    56.67   18.50   16.19    N/A
     2097152         65536     float    none      -1    66.38   31.59   27.65       0    60.78   34.50   30.19    N/A
     4194304        131072     float    none      -1    59.67   70.30   61.51       0    58.92   71.19   62.29    N/A
     8388608        262144     float    none      -1    61.74  135.88  118.89       0    63.16  132.81  116.21    N/A
    16777216        524288     float    none      -1    73.31  228.84  200.24       0    73.74  227.52  199.08    N/A
    33554432       1048576     float    none      -1   126.18  265.91  232.68       0   125.10  268.21  234.69    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 28.1832 
#
# Collective test concluded: alltoall_perf
#

