# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1864752 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1864753 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1864754 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1864755 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1864756 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1864757 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1864758 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1864759 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 3515669 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 3515670 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 3515671 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 3515672 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 3515673 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 3515674 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 3515675 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 3515676 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    39.85    0.00    0.01    N/A    39.75    0.00    0.01    N/A
         256            64     float     sum      -1    43.59    0.01    0.01    N/A    43.45    0.01    0.01    N/A
         512           128     float     sum      -1    43.69    0.01    0.02    N/A    43.57    0.01    0.02    N/A
        1024           256     float     sum      -1    44.06    0.02    0.04    N/A    43.98    0.02    0.04    N/A
        2048           512     float     sum      -1    44.36    0.05    0.09    N/A    44.29    0.05    0.09    N/A
        4096          1024     float     sum      -1    44.61    0.09    0.17    N/A    44.42    0.09    0.17    N/A
        8192          2048     float     sum      -1    45.02    0.18    0.34    N/A    44.86    0.18    0.34    N/A
       16384          4096     float     sum      -1    46.10    0.36    0.67    N/A    45.94    0.36    0.67    N/A
       32768          8192     float     sum      -1    48.56    0.67    1.27    N/A    48.37    0.68    1.27    N/A
       65536         16384     float     sum      -1    53.03    1.24    2.32    N/A    53.94    1.21    2.28    N/A
      131072         32768     float     sum      -1    65.74    1.99    3.74    N/A    62.87    2.08    3.91    N/A
      262144         65536     float     sum      -1    62.45    4.20    7.87    N/A    60.48    4.33    8.13    N/A
      524288        131072     float     sum      -1    61.59    8.51   15.96    N/A    61.19    8.57   16.07    N/A
     1048576        262144     float     sum      -1   104.80   10.01   18.76    N/A   104.32   10.05   18.85    N/A
     2097152        524288     float     sum      -1   145.46   14.42   27.03    N/A   145.16   14.45   27.09    N/A
     4194304       1048576     float     sum      -1   157.30   26.66   50.00    N/A   157.23   26.68   50.02    N/A
     8388608       2097152     float     sum      -1   185.26   45.28   84.90    N/A   184.78   45.40   85.12    N/A
    16777216       4194304     float     sum      -1   256.52   65.40  122.63    N/A   255.10   65.77  123.31    N/A
    33554432       8388608     float     sum      -1   325.60  103.05  193.23    N/A   324.98  103.25  193.60    N/A
    67108864      16777216     float     sum      -1   519.40  129.21  242.26    N/A   519.30  129.23  242.30    N/A
   134217728      33554432     float     sum      -1   984.29  136.36  255.68    N/A   994.23  135.00  253.12    N/A
   268435456      67108864     float     sum      -1  1666.86  161.04  301.95    N/A  1683.68  159.43  298.94    N/A
   536870912     134217728     float     sum      -1  2986.03  179.79  337.11    N/A  3012.20  178.23  334.19    N/A
  1073741824     268435456     float     sum      -1  5953.00  180.37  338.19    N/A  5943.90  180.65  338.71    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 83.3852 
#
# Collective test concluded: all_reduce_perf
#

