Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     min       t         42.092800         0.000         0.000       
8           2         int32     min       t         43.987200         0.000         0.000       
16          4         int32     min       t         42.355201         0.000         0.001       
32          8         int32     min       t         44.025600         0.001         0.001       
64          16        int32     min       t         47.052801         0.001         0.003       
128         32        int32     min       t         50.438398         0.003         0.005       
256         64        int32     min       t         60.371202         0.004         0.008       
512         128       int32     min       t         81.657600         0.006         0.012       
1024        256       int32     min       t         124.307203        0.008         0.015       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     max       t         43.840000         0.000         0.000       
8           2         int32     max       t         42.131200         0.000         0.000       
16          4         int32     max       t         42.348799         0.000         0.001       
32          8         int32     max       t         43.987200         0.001         0.001       
64          16        int32     max       t         45.747200         0.001         0.003       
128         32        int32     max       t         50.316799         0.003         0.005       
256         64        int32     max       t         61.894399         0.004         0.008       
512         128       int32     max       t         83.135998         0.006         0.012       
1024        256       int32     max       t         124.179196        0.008         0.015       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       t         42.335999         0.000         0.000       
16          2         int64     sum       t         42.323199         0.000         0.001       
32          4         int64     sum       t         42.156801         0.001         0.001       
64          8         int64     sum       t         42.316800         0.002         0.003       
128         16        int64     sum       t         48.128000         0.003         0.005       
256         32        int64     sum       t         57.036799         0.004         0.008       
512         64        int64     sum       t         71.756798         0.007         0.013       
1024        128       int64     sum       t         101.382399        0.010         0.019       
2048        256       int64     sum       t         160.313594        0.013         0.024       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      t         42.316800         0.000         0.000       
16          2         int64     prod      t         42.361599         0.000         0.001       
32          4         int64     prod      t         40.691200         0.001         0.001       
64          8         int64     prod      t         45.523199         0.001         0.003       
128         16        int64     prod      t         48.819199         0.003         0.005       
256         32        int64     prod      t         56.972802         0.004         0.008       
512         64        int64     prod      t         71.782398         0.007         0.013       
1024        128       int64     prod      t         100.403202        0.010         0.019       
2048        256       int64     prod      t         163.673604        0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       t         43.795201         0.000         0.000       
16          2         int64     and       t         42.329600         0.000         0.001       
32          4         int64     and       t         42.252800         0.001         0.001       
64          8         int64     and       t         52.166402         0.001         0.002       
128         16        int64     and       t         48.723200         0.003         0.005       
256         32        int64     and       t         53.862399         0.005         0.009       
512         64        int64     and       t         71.846402         0.007         0.013       
1024        128       int64     and       t         97.952002         0.010         0.020       
2048        256       int64     and       t         156.736004        0.013         0.024       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        t         42.214400         0.000         0.000       
16          2         int64     or        t         42.495999         0.000         0.001       
32          4         int64     or        t         42.380801         0.001         0.001       
64          8         int64     or        t         43.923199         0.001         0.003       
128         16        int64     or        t         47.219199         0.003         0.005       
256         32        int64     or        t         53.657597         0.005         0.009       
512         64        int64     or        t         70.547199         0.007         0.014       
1024        128       int64     or        t         98.003203         0.010         0.020       
2048        256       int64     or        t         156.985605        0.013         0.024       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       t         42.252800         0.000         0.000       
16          2         int64     xor       t         42.201599         0.000         0.001       
32          4         int64     xor       t         43.878400         0.001         0.001       
64          8         int64     xor       t         45.740801         0.001         0.003       
128         16        int64     xor       t         47.257599         0.003         0.005       
256         32        int64     xor       t         53.900802         0.005         0.009       
512         64        int64     xor       t         70.073599         0.007         0.014       
1024        128       int64     xor       t         98.169601         0.010         0.020       
2048        256       int64     xor       t         157.145596        0.013         0.024       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       t         43.654400         0.000         0.000       
16          2         int64     min       t         42.214400         0.000         0.001       
32          4         int64     min       t         42.169601         0.001         0.001       
64          8         int64     min       t         45.830399         0.001         0.003       
128         16        int64     min       t         47.308800         0.003         0.005       
256         32        int64     min       t         55.315202         0.005         0.009       
512         64        int64     min       t         70.867199         0.007         0.014       
1024        128       int64     min       t         101.209605        0.010         0.019       
2048        256       int64     min       t         163.718402        0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       t         44.083199         0.000         0.000       
16          2         int64     max       t         43.897599         0.000         0.001       
32          4         int64     max       t         43.961599         0.001         0.001       
64          8         int64     max       t         43.910399         0.001         0.003       
128         16        int64     max       t         47.206399         0.003         0.005       
256         32        int64     max       t         57.088000         0.004         0.008       
512         64        int64     max       t         70.182401         0.007         0.014       
1024        128       int64     max       t         101.350403        0.010         0.019       
2048        256       int64     max       t         163.558400        0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     sum       w         44.230399         0.000         0.000       
8           2         int32     sum       w         43.840000         0.000         0.000       
16          4         int32     sum       w         44.012800         0.000         0.001       
32          8         int32     sum       w         42.150399         0.001         0.001       
64          16        int32     sum       w         42.310399         0.002         0.003       
128         32        int32     sum       w         44.051200         0.003         0.005       
256         64        int32     sum       w         43.865600         0.006         0.011       
512         128       int32     sum       w         45.491201         0.011         0.021       
1024        256       int32     sum       w         52.070397         0.020         0.037       
2048        512       int32     sum       w         61.977601         0.033         0.062       
4096        1024      int32     sum       w         81.747198         0.050         0.094       
8192        2048      int32     sum       w         120.915198        0.068         0.127       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     prod      w         43.801600         0.000         0.000       
8           2         int32     prod      w         42.304000         0.000         0.000       
16          4         int32     prod      w         43.027201         0.000         0.001       
32          8         int32     prod      w         42.464000         0.001         0.001       
64          16        int32     prod      w         43.923199         0.001         0.003       
128         32        int32     prod      w         40.627199         0.003         0.006       
256         64        int32     prod      w         45.510399         0.006         0.011       
512         128       int32     prod      w         47.251201         0.011         0.020       
1024        256       int32     prod      w         52.300799         0.020         0.037       
2048        512       int32     prod      w         61.887997         0.033         0.062       
4096        1024      int32     prod      w         80.159998         0.051         0.096       
8192        2048      int32     prod      w         119.270396        0.069         0.129       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     and       w         44.006401         0.000         0.000       
8           2         int32     and       w         42.432001         0.000         0.000       
16          4         int32     and       w         43.948799         0.000         0.001       
32          8         int32     and       w         43.827200         0.001         0.001       
64          16        int32     and       w         42.374399         0.002         0.003       
128         32        int32     and       w         42.502400         0.003         0.006       
256         64        int32     and       w         44.102401         0.006         0.011       
512         128       int32     and       w         45.510399         0.011         0.021       
1024        256       int32     and       w         50.489599         0.020         0.038       
2048        512       int32     and       w         60.224003         0.034         0.064       
4096        1024      int32     and       w         81.760001         0.050         0.094       
8192        2048      int32     and       w         119.097602        0.069         0.129       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     or        w         43.852800         0.000         0.000       
8           2         int32     or        w         43.935999         0.000         0.000       
16          4         int32     or        w         44.185600         0.000         0.001       
32          8         int32     or        w         42.470399         0.001         0.001       
64          16        int32     or        w         44.019201         0.001         0.003       
128         32        int32     or        w         42.323199         0.003         0.006       
256         64        int32     or        w         43.897599         0.006         0.011       
512         128       int32     or        w         45.683199         0.011         0.021       
1024        256       int32     or        w         50.489599         0.020         0.038       
2048        512       int32     or        w         60.192001         0.034         0.064       
4096        1024      int32     or        w         81.695998         0.050         0.094       
8192        2048      int32     or        w         119.148803        0.069         0.129       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     xor       w         44.006401         0.000         0.000       
8           2         int32     xor       w         43.910399         0.000         0.000       
16          4         int32     xor       w         42.259201         0.000         0.001       
32          8         int32     xor       w         43.820801         0.001         0.001       
64          16        int32     xor       w         43.980801         0.001         0.003       
128         32        int32     xor       w         42.310399         0.003         0.006       
256         64        int32     xor       w         45.580801         0.006         0.011       
512         128       int32     xor       w         45.382401         0.011         0.021       
1024        256       int32     xor       w         53.702402         0.019         0.036       
2048        512       int32     xor       w         58.540797         0.035         0.066       
4096        1024      int32     xor       w         81.868798         0.050         0.094       
8192        2048      int32     xor       w         119.385600        0.069         0.129       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     min       w         42.233601         0.000         0.000       
8           2         int32     min       w         42.867199         0.000         0.000       
16          4         int32     min       w         42.291200         0.000         0.001       
32          8         int32     min       w         42.335999         0.001         0.001       
64          16        int32     min       w         45.504001         0.001         0.003       
128         32        int32     min       w         42.169601         0.003         0.006       
256         64        int32     min       w         43.993601         0.006         0.011       
512         128       int32     min       w         45.376000         0.011         0.021       
1024        256       int32     min       w         52.288002         0.020         0.037       
2048        512       int32     min       w         60.313600         0.034         0.064       
4096        1024      int32     min       w         83.225602         0.049         0.092       
8192        2048      int32     min       w         119.238400        0.069         0.129       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     max       w         42.310399         0.000         0.000       
8           2         int32     max       w         44.012800         0.000         0.000       
16          4         int32     max       w         42.227200         0.000         0.001       
32          8         int32     max       w         42.124799         0.001         0.001       
64          16        int32     max       w         42.246401         0.002         0.003       
128         32        int32     max       w         42.470399         0.003         0.006       
256         64        int32     max       w         44.172800         0.006         0.011       
512         128       int32     max       w         45.657599         0.011         0.021       
1024        256       int32     max       w         51.987201         0.020         0.037       
2048        512       int32     max       w         60.192001         0.034         0.064       
4096        1024      int32     max       w         81.580800         0.050         0.094       
8192        2048      int32     max       w         120.832002        0.068         0.127       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       w         43.993601         0.000         0.000       
16          2         int64     sum       w         43.814400         0.000         0.001       
32          4         int64     sum       w         43.980801         0.001         0.001       
64          8         int64     sum       w         44.038400         0.001         0.003       
128         16        int64     sum       w         42.419201         0.003         0.006       
256         32        int64     sum       w         43.878400         0.006         0.011       
512         64        int64     sum       w         43.948799         0.012         0.022       
1024        128       int64     sum       w         47.071999         0.022         0.041       
2048        256       int64     sum       w         52.243203         0.039         0.074       
4096        512       int64     sum       w         63.744003         0.064         0.120       
8192        1024      int64     sum       w         81.644797         0.100         0.188       
16384       2048      int64     sum       w         122.438395        0.134         0.251       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      w         45.593601         0.000         0.000       
16          2         int64     prod      w         44.057599         0.000         0.001       
32          4         int64     prod      w         44.281599         0.001         0.001       
64          8         int64     prod      w         42.195201         0.002         0.003       
128         16        int64     prod      w         43.929601         0.003         0.005       
256         32        int64     prod      w         42.188799         0.006         0.011       
512         64        int64     prod      w         43.987200         0.012         0.022       
1024        128       int64     prod      w         47.315201         0.022         0.041       
2048        256       int64     prod      w         52.025598         0.039         0.074       
4096        512       int64     prod      w         61.849600         0.066         0.124       
8192        1024      int64     prod      w         81.587201         0.100         0.188       
16384       2048      int64     prod      w         122.598398        0.134         0.251       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       w         43.987200         0.000         0.000       
16          2         int64     and       w         42.240000         0.000         0.001       
32          4         int64     and       w         42.342401         0.001         0.001       
64          8         int64     and       w         43.852800         0.001         0.003       
128         16        int64     and       w         42.387199         0.003         0.006       
256         32        int64     and       w         42.271999         0.006         0.011       
512         64        int64     and       w         44.051200         0.012         0.022       
1024        128       int64     and       w         47.244799         0.022         0.041       
2048        256       int64     and       w         50.700802         0.040         0.076       
4096        512       int64     and       w         61.913598         0.066         0.124       
8192        1024      int64     and       w         81.593603         0.100         0.188       
16384       2048      int64     and       w         120.889604        0.136         0.254       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        w         45.311999         0.000         0.000       
16          2         int64     or        w         43.974400         0.000         0.001       
32          4         int64     or        w         42.457601         0.001         0.001       
64          8         int64     or        w         42.137599         0.002         0.003       
128         16        int64     or        w         43.001601         0.003         0.006       
256         32        int64     or        w         43.871999         0.006         0.011       
512         64        int64     or        w         44.128001         0.012         0.022       
1024        128       int64     or        w         47.398400         0.022         0.041       
2048        256       int64     or        w         50.534397         0.041         0.076       
4096        512       int64     or        w         62.041599         0.066         0.124       
8192        1024      int64     or        w         79.884797         0.103         0.192       
16384       2048      int64     or        w         120.883203        0.136         0.254       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       w         44.076800         0.000         0.000       
16          2         int64     xor       w         42.368001         0.000         0.001       
32          4         int64     xor       w         42.572799         0.001         0.001       
64          8         int64     xor       w         43.808001         0.001         0.003       
128         16        int64     xor       w         44.044799         0.003         0.005       
256         32        int64     xor       w         42.444801         0.006         0.011       
512         64        int64     xor       w         45.548800         0.011         0.021       
1024        128       int64     xor       w         47.136000         0.022         0.041       
2048        256       int64     xor       w         52.179199         0.039         0.074       
4096        512       int64     xor       w         62.137598         0.066         0.124       
8192        1024      int64     xor       w         80.249602         0.102         0.191       
16384       2048      int64     xor       w         120.780802        0.136         0.254       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       w         42.175999         0.000         0.000       
16          2         int64     min       w         42.131200         0.000         0.001       
32          4         int64     min       w         42.304000         0.001         0.001       
64          8         int64     min       w         43.968001         0.001         0.003       
128         16        int64     min       w         43.756801         0.003         0.005       
256         32        int64     min       w         42.195201         0.006         0.011       
512         64        int64     min       w         43.961599         0.012         0.022       
1024        128       int64     min       w         47.251201         0.022         0.041       
2048        256       int64     min       w         50.412798         0.041         0.076       
4096        512       int64     min       w         61.952001         0.066         0.124       
8192        1024      int64     min       w         81.715202         0.100         0.188       
16384       2048      int64     min       w         122.585595        0.134         0.251       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       w         42.118400         0.000         0.000       
16          2         int64     max       w         44.031999         0.000         0.001       
32          4         int64     max       w         43.840000         0.001         0.001       
64          8         int64     max       w         45.523199         0.001         0.003       
128         16        int64     max       w         42.438400         0.003         0.006       
256         32        int64     max       w         42.521599         0.006         0.011       
512         64        int64     max       w         44.000000         0.012         0.022       
1024        128       int64     max       w         45.356801         0.023         0.042       
2048        256       int64     max       w         53.811198         0.038         0.071       
4096        512       int64     max       w         61.984003         0.066         0.124       
8192        1024      int64     max       w         81.862402         0.100         0.188       
16384       2048      int64     max       w         122.566402        0.134         0.251       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     sum       b         45.504001         0.000         0.000       
8           2         int32     sum       b         19.315200         0.000         0.001       
16          4         int32     sum       b         19.360000         0.001         0.002       
32          8         int32     sum       b         21.139200         0.002         0.003       
64          16        int32     sum       b         20.998400         0.003         0.006       
128         32        int32     sum       b         24.166401         0.005         0.010       
256         64        int32     sum       b         27.571201         0.009         0.017       
512         128       int32     sum       b         37.484801         0.014         0.026       
1024        256       int32     sum       b         53.926402         0.019         0.036       
2048        512       int32     sum       b         92.940801         0.022         0.041       
4096        1024      int32     sum       b         47.084799         0.087         0.163       
8192        2048      int32     sum       b         55.436802         0.148         0.277       
16384       4096      int32     sum       b         633.824015        0.026         0.048       
32768       8192      int32     sum       b         1153.446388       0.028         0.053       
65536       16384     int32     sum       b         2298.444748       0.029         0.053       
131072      32768     int32     sum       b         4587.392044       0.029         0.054       
262144      65536     int32     sum       b         9171.596527       0.029         0.054       
524288      131072    int32     sum       b         18338.688660      0.029         0.054       
1048576     262144    int32     sum       b         36615.014648      0.029         0.054       
2097152     524288    int32     sum       b         73101.287842      0.029         0.054       
4194304     1048576   int32     sum       b         146111.376953     0.029         0.054       
8388608     2097152   int32     sum       b         293441.650391     0.029         0.054       
16777216    4194304   int32     sum       b         583913.867188     0.029         0.054       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     prod      b         47.475201         0.000         0.000       
8           2         int32     prod      b         19.347200         0.000         0.001       
16          4         int32     prod      b         19.385600         0.001         0.002       
32          8         int32     prod      b         19.430400         0.002         0.003       
64          16        int32     prod      b         19.443201         0.003         0.006       
128         32        int32     prod      b         19.526400         0.007         0.012       
256         64        int32     prod      b         21.740800         0.012         0.022       
512         128       int32     prod      b         21.017601         0.024         0.046       
1024        256       int32     prod      b         21.299200         0.048         0.090       
2048        512       int32     prod      b         25.913599         0.079         0.148       
4096        1024      int32     prod      b         47.097600         0.087         0.163       
8192        2048      int32     prod      b         55.385602         0.148         0.277       
16384       4096      int32     prod      b         627.059221        0.026         0.049       
32768       8192      int32     prod      b         1143.507195       0.029         0.054       
65536       16384     int32     prod      b         2273.907280       0.029         0.054       
131072      32768     int32     prod      b         4539.814377       0.029         0.054       
262144      65536     int32     prod      b         9086.489868       0.029         0.054       
524288      131072    int32     prod      b         18149.938965      0.029         0.054       
1048576     262144    int32     prod      b         36316.760254      0.029         0.054       
2097152     524288    int32     prod      b         72743.310547      0.029         0.054       
4194304     1048576   int32     prod      b         145592.236328     0.029         0.054       
8388608     2097152   int32     prod      b         290662.084961     0.029         0.054       
16777216    4194304   int32     prod      b         583555.468750     0.029         0.054       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     and       b         45.996800         0.000         0.000       
8           2         int32     and       b         19.372800         0.000         0.001       
16          4         int32     and       b         19.430400         0.001         0.002       
32          8         int32     and       b         17.670400         0.002         0.003       
64          16        int32     and       b         19.468801         0.003         0.006       
128         32        int32     and       b         19.276799         0.007         0.012       
256         64        int32     and       b         19.347200         0.013         0.025       
512         128       int32     and       b         20.966400         0.024         0.046       
1024        256       int32     and       b         21.030401         0.049         0.091       
2048        512       int32     and       b         25.868800         0.079         0.148       
4096        1024      int32     and       b         48.876801         0.084         0.157       
8192        2048      int32     and       b         53.798401         0.152         0.286       
16384       4096      int32     and       b         625.452805        0.026         0.049       
32768       8192      int32     and       b         1140.044785       0.029         0.054       
65536       16384     int32     and       b         2278.969574       0.029         0.054       
131072      32768     int32     and       b         4539.904022       0.029         0.054       
262144      65536     int32     and       b         9087.872314       0.029         0.054       
524288      131072    int32     and       b         18235.186768      0.029         0.054       
1048576     262144    int32     and       b         36338.049316      0.029         0.054       
2097152     524288    int32     and       b         72703.997803      0.029         0.054       
4194304     1048576   int32     and       b         146968.066406     0.029         0.054       
8388608     2097152   int32     and       b         290886.596680     0.029         0.054       
16777216    4194304   int32     and       b         583436.132812     0.029         0.054       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     or        b         44.185600         0.000         0.000       
8           2         int32     or        b         19.468801         0.000         0.001       
16          4         int32     or        b         19.385600         0.001         0.002       
32          8         int32     or        b         19.417600         0.002         0.003       
64          16        int32     or        b         19.289599         0.003         0.006       
128         32        int32     or        b         19.270401         0.007         0.012       
256         64        int32     or        b         19.379200         0.013         0.025       
512         128       int32     or        b         19.808000         0.026         0.048       
1024        256       int32     or        b         20.928000         0.049         0.092       
2048        512       int32     or        b         25.984001         0.079         0.148       
4096        1024      int32     or        b         48.819199         0.084         0.157       
8192        2048      int32     or        b         55.423999         0.148         0.277       
16384       4096      int32     or        b         625.849581        0.026         0.049       
32768       8192      int32     or        b         1139.999962       0.029         0.054       
65536       16384     int32     or        b         2311.225510       0.028         0.053       
131072      32768     int32     or        b         4544.134521       0.029         0.054       
262144      65536     int32     or        b         9074.829102       0.029         0.054       
524288      131072    int32     or        b         18294.374084      0.029         0.054       
1048576     262144    int32     or        b         36508.282471      0.029         0.054       
2097152     524288    int32     or        b         72813.714600      0.029         0.054       
4194304     1048576   int32     or        b         145534.155273     0.029         0.054       
8388608     2097152   int32     or        b         291026.147461     0.029         0.054       
16777216    4194304   int32     or        b         583400.146484     0.029         0.054       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     xor       b         44.044799         0.000         0.000       
8           2         int32     xor       b         17.657600         0.000         0.001       
16          4         int32     xor       b         21.055999         0.001         0.001       
32          8         int32     xor       b         18.905599         0.002         0.003       
64          16        int32     xor       b         19.584000         0.003         0.006       
128         32        int32     xor       b         19.436800         0.007         0.012       
256         64        int32     xor       b         19.360000         0.013         0.025       
512         128       int32     xor       b         19.436800         0.026         0.049       
1024        256       int32     xor       b         22.784001         0.045         0.084       
2048        512       int32     xor       b         24.191999         0.085         0.159       
4096        1024      int32     xor       b         56.204802         0.073         0.137       
8192        2048      int32     xor       b         52.070397         0.157         0.295       
16384       4096      int32     xor       b         627.244806        0.026         0.049       
32768       8192      int32     xor       b         1136.863995       0.029         0.054       
65536       16384     int32     xor       b         2272.166443       0.029         0.054       
131072      32768     int32     xor       b         4541.299057       0.029         0.054       
262144      65536     int32     xor       b         9077.990723       0.029         0.054       
524288      131072    int32     xor       b         18166.406250      0.029         0.054       
1048576     262144    int32     xor       b         37477.996826      0.028         0.052       
2097152     524288    int32     xor       b         72679.437256      0.029         0.054       
4194304     1048576   int32     xor       b         145355.798340     0.029         0.054       
8388608     2097152   int32     xor       b         291443.457031     0.029         0.054       
16777216    4194304   int32     xor       b         583354.687500     0.029         0.054       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4           1         int32     min       b         42.553601         0.000         0.000       
8           2         int32     min       b         19.398400         0.000         0.001       
16          4         int32     min       b         19.430400         0.001         0.002       
32          8         int32     min       b         19.398400         0.002         0.003       
64          16        int32     min       b         19.545600         0.003         0.006       
128         32        int32     min       b         19.487999         0.007         0.012       
256         64        int32     min       b         19.315200         0.013         0.025       
512         128       int32     min       b         21.017601         0.024         0.046       
1024        256       int32     min       b         24.121600         0.042         0.080       
srun: forcing job termination
srun: got SIGCONT
srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
slurmstepd: error: *** STEP 1427577.143 ON h200-bar-200-075 CANCELLED AT 2026-05-05T16:05:40 ***
2048        512       int32   srun: error: h200-bar-201-239: tasks 8-15: Killed
srun: error: h200-bar-200-075: tasks 0-7: Killed
srun: Force Terminated StepId=1427577.143
