# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1016957 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1016957 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1016957 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1016957 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1016957 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1016957 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1016957 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1016957 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    40.59    0.00    0.00       0    40.13    0.00    0.00       0
           8             2     float     sum      -1    39.88    0.00    0.00       0    39.37    0.00    0.00       0
          16             4     float     sum      -1    40.34    0.00    0.00       0    40.05    0.00    0.00       0
          32             8     float     sum      -1    40.03    0.00    0.00       0    39.62    0.00    0.00       0
          64            16     float     sum      -1    40.97    0.00    0.00       0    39.86    0.00    0.00       0
         128            32     float     sum      -1    40.59    0.00    0.01       0    41.17    0.00    0.01       0
         256            64     float     sum      -1    40.56    0.01    0.01       0    40.57    0.01    0.01       0
         512           128     float     sum      -1    40.89    0.01    0.02       0    40.57    0.01    0.02       0
        1024           256     float     sum      -1    40.55    0.03    0.04       0    41.62    0.02    0.04       0
        2048           512     float     sum      -1    41.26    0.05    0.09       0    40.44    0.05    0.09       0
        4096          1024     float     sum      -1    42.15    0.10    0.17       0    41.91    0.10    0.17       0
        8192          2048     float     sum      -1    42.10    0.19    0.34       0    42.53    0.19    0.34       0
       16384          4096     float     sum      -1    42.19    0.39    0.68       0    43.24    0.38    0.66       0
       32768          8192     float     sum      -1    43.24    0.76    1.33       0    43.08    0.76    1.33       0
       65536         16384     float     sum      -1    43.54    1.51    2.63       0    43.45    1.51    2.64       0
      131072         32768     float     sum      -1    43.83    2.99    5.23       0    44.39    2.95    5.17       0
      262144         65536     float     sum      -1    44.65    5.87   10.28       0    45.16    5.80   10.16       0
      524288        131072     float     sum      -1    46.02   11.39   19.94       0    45.80   11.45   20.03       0
     1048576        262144     float     sum      -1    48.14   21.78   38.12       0    47.62   22.02   38.54       0
     2097152        524288     float     sum      -1    46.48   45.12   78.96       0    48.29   43.43   76.00       0
     4194304       1048576     float     sum      -1    58.87   71.25  124.69       0    54.26   77.30  135.27       0
     8388608       2097152     float     sum      -1    83.26  100.76  176.33       0    82.70  101.44  177.52       0
    16777216       4194304     float     sum      -1   124.86  134.37  235.14       0   124.54  134.71  235.74       0
    33554432       8388608     float     sum      -1   199.84  167.91  293.83       0   200.37  167.46  293.06       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 41.3468 
#
# Collective test concluded: all_reduce_perf
#

