# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 102136 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 102136 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 102136 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 102136 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 102136 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 102136 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 102136 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 102136 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float    none       0     4.84    0.03    0.03    N/A     4.56    0.03    0.03    N/A
         256            64     float    none       0     4.56    0.06    0.06    N/A     4.28    0.06    0.06    N/A
         512           128     float    none       0     4.01    0.13    0.13    N/A     4.01    0.13    0.13    N/A
        1024           256     float    none       0     4.31    0.24    0.24    N/A     4.29    0.24    0.24    N/A
        2048           512     float    none       0     4.59    0.45    0.45    N/A     4.59    0.45    0.45    N/A
        4096          1024     float    none       0     5.44    0.75    0.75    N/A     5.42    0.76    0.76    N/A
        8192          2048     float    none       0     6.16    1.33    1.33    N/A     6.17    1.33    1.33    N/A
       16384          4096     float    none       0     6.67    2.45    2.45    N/A     6.66    2.46    2.46    N/A
       32768          8192     float    none       0     8.18    4.01    4.01    N/A     8.18    4.00    4.00    N/A
       65536         16384     float    none       0     8.34    7.86    7.86    N/A     8.30    7.90    7.90    N/A
      131072         32768     float    none       0     8.52   15.38   15.38    N/A     8.55   15.33   15.33    N/A
      262144         65536     float    none       0     8.93   29.35   29.35    N/A     8.62   30.42   30.42    N/A
      524288        131072     float    none       0     8.95   58.55   58.55    N/A     8.89   58.95   58.95    N/A
     1048576        262144     float    none       0    11.99   87.42   87.42    N/A    11.96   87.66   87.66    N/A
     2097152        524288     float    none       0    36.19   57.94   57.94    N/A    35.67   58.79   58.79    N/A
     4194304       1048576     float    none       0    52.02   80.63   80.63    N/A    50.60   82.90   82.90    N/A
     8388608       2097152     float    none       0    83.78  100.13  100.13    N/A    80.90  103.69  103.69    N/A
    16777216       4194304     float    none       0   103.41  162.24  162.24    N/A    99.53  168.56  168.56    N/A
    33554432       8388608     float    none       0   141.56  237.03  237.03    N/A   142.98  234.68  234.68    N/A
    67108864      16777216     float    none       0   240.74  278.76  278.76    N/A   241.01  278.44  278.44    N/A
   134217728      33554432     float    none       0   423.58  316.86  316.86    N/A   431.78  310.84  310.84    N/A
   268435456      67108864     float    none       0   805.85  333.11  333.11    N/A   810.04  331.39  331.39    N/A
   536870912     134217728     float    none       0  1567.38  342.53  342.53    N/A  1547.16  347.00  347.00    N/A
  1073741824     268435456     float    none       0  3091.40  347.33  347.33    N/A  3015.96  356.02  356.02    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 103.054 
#
# Collective test concluded: broadcast_perf
#

