# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1415293 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1415293 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1415293 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1415293 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1415293 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1415293 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1415293 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1415293 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.79    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
         128             4     float    none      -1    34.55    0.00    0.00       0    33.99    0.00    0.00       0
         256             8     float    none      -1    33.96    0.01    0.01       0    34.07    0.01    0.01       0
         512            16     float    none      -1    33.82    0.02    0.01       0    33.78    0.02    0.01       0
        1024            32     float    none      -1    34.06    0.03    0.03       0    33.99    0.03    0.03       0
        2048            64     float    none      -1    33.93    0.06    0.05       0    33.98    0.06    0.05       0
        4096           128     float    none      -1    33.89    0.12    0.11       0    33.86    0.12    0.11       0
        8192           256     float    none      -1    33.26    0.25    0.22       0    32.62    0.25    0.22       0
       16384           512     float    none      -1    33.19    0.49    0.43       0    33.41    0.49    0.43       0
       32768          1024     float    none      -1    33.68    0.97    0.85       0    33.74    0.97    0.85       0
       65536          2048     float    none      -1    34.84    1.88    1.65       0    34.99    1.87    1.64       0
      131072          4096     float    none      -1    36.03    3.64    3.18       0    36.03    3.64    3.18       0
      262144          8192     float    none      -1    36.75    7.13    6.24       0    36.87    7.11    6.22       0
      524288         16384     float    none      -1    38.52   13.61   11.91       0    38.70   13.55   11.85       0
     1048576         32768     float    none      -1    39.89   26.29   23.00       0    39.67   26.43   23.13       0
     2097152         65536     float    none      -1    39.66   52.88   46.27       0    39.59   52.98   46.35       0
     4194304        131072     float    none      -1    38.50  108.94   95.32       0    40.52  103.52   90.58       0
     8388608        262144     float    none      -1    43.85  191.32  167.41       0    42.82  195.91  171.42       0
    16777216        524288     float    none      -1    65.93  254.45  222.65       0    64.78  259.00  226.63       0
    33554432       1048576     float    none      -1   121.39  276.43  241.87       0   117.83  284.76  249.17       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 34.4394 
#
# Collective test concluded: all_gather_perf
#

