# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1371590 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1371591 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1371592 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1371593 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1371594 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1371595 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1371596 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1371597 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1396527 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1396528 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1396529 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1396530 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1396531 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1396532 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1396533 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1396534 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    29.65    0.00    0.00       0    29.43    0.00    0.00       0
           8             2     float     sum      -1    29.41    0.00    0.00       0    29.42    0.00    0.00       0
          16             4     float     sum      -1    29.51    0.00    0.00       0    29.55    0.00    0.00       0
          32             8     float     sum      -1    29.65    0.00    0.00       0    29.55    0.00    0.00       0
          64            16     float     sum      -1    29.95    0.00    0.00       0    29.90    0.00    0.00       0
         128            32     float     sum      -1    30.38    0.00    0.01       0    30.11    0.00    0.01       0
         256            64     float     sum      -1    30.64    0.01    0.02       0    30.59    0.01    0.02       0
         512           128     float     sum      -1    31.13    0.02    0.03       0    31.06    0.02    0.03       0
        1024           256     float     sum      -1    75.29    0.01    0.03       0    31.63    0.03    0.06       0
        2048           512     float     sum      -1    32.76    0.06    0.12       0    32.77    0.06    0.12       0
        4096          1024     float     sum      -1    35.06    0.12    0.22       0    34.68    0.12    0.22       0
        8192          2048     float     sum      -1    36.37    0.23    0.42       0    35.88    0.23    0.43       0
       16384          4096     float     sum      -1    36.56    0.45    0.84       0    36.09    0.45    0.85       0
       32768          8192     float     sum      -1    37.02    0.89    1.66       0    36.48    0.90    1.68       0
       65536         16384     float     sum      -1    38.08    1.72    3.23       0    36.58    1.79    3.36       0
      131072         32768     float     sum      -1    42.39    3.09    5.80       0    41.56    3.15    5.91       0
      262144         65536     float     sum      -1    50.77    5.16    9.68       0    50.39    5.20    9.75       0
      524288        131072     float     sum      -1    68.66    7.64   14.32       0    68.69    7.63   14.31       0
     1048576        262144     float     sum      -1    89.11   11.77   22.06       0    88.62   11.83   22.19       0
     2097152        524288     float     sum      -1   129.21   16.23   30.43       0   129.31   16.22   30.41       0
     4194304       1048576     float     sum      -1   137.40   30.53   57.24       0   137.35   30.54   57.26       0
     8388608       2097152     float     sum      -1   161.87   51.82   97.17       0   161.11   52.07   97.62       0
    16777216       4194304     float     sum      -1   431.43   38.89   72.91       0   430.45   38.98   73.08       0
    33554432       8388608     float     sum      -1   531.22   63.17  118.43       0   531.40   63.14  118.39       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 18.1319 
#
# Collective test concluded: all_reduce_perf
#

