# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1421809 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1421809 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1421809 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1421809 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1421809 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1421809 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1421809 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1421809 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.74    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.74    0.00    0.00       0
         128             4     float    none      -1    34.60    0.00    0.00       0    33.78    0.00    0.00       0
         256             8     float    none      -1    33.80    0.01    0.01       0    33.72    0.01    0.01       0
         512            16     float    none      -1    33.56    0.02    0.01       0    33.68    0.02    0.01       0
        1024            32     float    none      -1    33.75    0.03    0.03       0    33.72    0.03    0.03       0
        2048            64     float    none      -1    33.60    0.06    0.05       0    33.74    0.06    0.05       0
        4096           128     float    none      -1    33.62    0.12    0.11       0    33.46    0.12    0.11       0
        8192           256     float    none      -1    33.24    0.25    0.22       0    32.29    0.25    0.22       0
       16384           512     float    none      -1    33.62    0.49    0.43       0    33.55    0.49    0.43       0
       32768          1024     float    none      -1    34.84    0.94    0.82       0    34.81    0.94    0.82       0
       65536          2048     float    none      -1    37.61    1.74    1.52       0    36.43    1.80    1.57       0
      131072          4096     float    none      -1    59.69    2.20    1.92       0    37.14    3.53    3.09       0
      262144          8192     float    none      -1    37.81    6.93    6.07       0    37.85    6.93    6.06       0
      524288         16384     float    none      -1    39.20   13.38   11.70       0    38.91   13.47   11.79       0
     1048576         32768     float    none      -1    38.67   27.12   23.73       0    38.68   27.11   23.72       0
     2097152         65536     float    none      -1    38.03   55.14   48.25       0    38.13   55.00   48.12       0
     4194304        131072     float    none      -1    35.97  116.62  102.04       0    36.50  114.91  100.55       0
     8388608        262144     float    none      -1    35.73  234.75  205.40       0    36.01  232.94  203.82       0
    16777216        524288     float    none      -1    52.48  319.66  279.70       0    52.25  321.11  280.97       0
    33554432       1048576     float    none      -1    97.44  344.36  301.31       0    97.42  344.41  301.36       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 40.9598 
#
# Collective test concluded: all_gather_perf
#

