# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1379544 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1379545 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1379546 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1379547 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1379548 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1379549 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1379550 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1379551 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1888423 on h200-bar-199-171 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1888424 on h200-bar-199-171 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1888425 on h200-bar-199-171 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1888426 on h200-bar-199-171 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1888427 on h200-bar-199-171 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1888428 on h200-bar-199-171 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1888429 on h200-bar-199-171 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1888430 on h200-bar-199-171 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.19    0.00    0.00       0     0.18    0.00    0.00       0
           0             0     float     sum      -1     0.17    0.00    0.00       0     0.18    0.00    0.00       0
           0             0     float     sum      -1     0.17    0.00    0.00       0     0.18    0.00    0.00       0
           0             0     float     sum      -1     0.17    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float     sum      -1     0.17    0.00    0.00       0     0.18    0.00    0.00       0
           0             0     float     sum      -1     0.17    0.00    0.00       0     0.18    0.00    0.00       0
         256             4     float     sum      -1    42.65    0.01    0.01       0    42.66    0.01    0.01       0
         512             8     float     sum      -1    42.67    0.01    0.01       0    42.61    0.01    0.01       0
        1024            16     float     sum      -1    42.78    0.02    0.02       0    42.90    0.02    0.02       0
        2048            32     float     sum      -1    42.91    0.05    0.04       0    42.76    0.05    0.04       0
        4096            64     float     sum      -1    42.77    0.10    0.09       0    42.69    0.10    0.09       0
        8192           128     float     sum      -1    43.09    0.19    0.18       0    42.98    0.19    0.18       0
       16384           256     float     sum      -1    44.00    0.37    0.35       0    43.77    0.37    0.35       0
       32768           512     float     sum      -1    45.04    0.73    0.68       0    44.69    0.73    0.69       0
       65536          1024     float     sum      -1    47.38    1.38    1.30       0    47.31    1.39    1.30       0
      131072          2048     float     sum      -1    50.11    2.62    2.45       0    49.99    2.62    2.46       0
      262144          4096     float     sum      -1    52.07    5.03    4.72       0    51.53    5.09    4.77       0
      524288          8192     float     sum      -1    53.25    9.85    9.23       0    53.42    9.81    9.20       0
     1048576         16384     float     sum      -1    68.25   15.36   14.40       0    67.79   15.47   14.50       0
     2097152         32768     float     sum      -1   171.95   12.20   11.43       0   172.02   12.19   11.43       0
     4194304         65536     float     sum      -1   177.18   23.67   22.19       0   176.75   23.73   22.25       0
     8388608        131072     float     sum      -1   186.63   44.95   42.14       0   191.13   43.89   41.15       0
    16777216        262144     float     sum      -1   226.29   74.14   69.51       0   226.21   74.17   69.53       0
    33554432        524288     float     sum      -1   274.32  122.32  114.67       0   274.08  122.42  114.77       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 12.2121 
#
# Collective test concluded: reduce_scatter_perf
#

