# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  93092 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  93093 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  93094 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  93095 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  93096 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  93097 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  93098 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  93099 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1131782 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1131783 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1131784 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1131785 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1131786 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1131787 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1131788 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1131789 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.03    0.00    0.00    N/A     0.00    0.00    0.00    N/A
         256             4     float    none      -1    31.36    0.01    0.01    N/A    30.96    0.01    0.01    N/A
         512             8     float    none      -1    31.22    0.02    0.02    N/A    30.88    0.02    0.02    N/A
        1024            16     float    none      -1    30.86    0.03    0.03    N/A    30.88    0.03    0.03    N/A
        2048            32     float    none      -1    30.80    0.07    0.06    N/A    30.76    0.07    0.06    N/A
        4096            64     float    none      -1    30.87    0.13    0.12    N/A    30.97    0.13    0.12    N/A
        8192           128     float    none      -1    30.89    0.27    0.25    N/A    30.87    0.27    0.25    N/A
       16384           256     float    none      -1    31.38    0.52    0.49    N/A    31.32    0.52    0.49    N/A
       32768           512     float    none      -1    33.06    0.99    0.93    N/A    32.86    1.00    0.93    N/A
       65536          1024     float    none      -1    32.61    2.01    1.88    N/A    33.80    1.94    1.82    N/A
      131072          2048     float    none      -1    35.59    3.68    3.45    N/A    35.44    3.70    3.47    N/A
      262144          4096     float    none      -1    41.07    6.38    5.98    N/A    40.69    6.44    6.04    N/A
      524288          8192     float    none      -1    49.84   10.52    9.86    N/A    49.64   10.56    9.90    N/A
     1048576         16384     float    none      -1    65.51   16.01   15.01    N/A    64.56   16.24   15.23    N/A
     2097152         32768     float    none      -1    94.89   22.10   20.72    N/A    94.47   22.20   20.81    N/A
     4194304         65536     float    none      -1   109.24   38.40   36.00    N/A   108.97   38.49   36.08    N/A
     8388608        131072     float    none      -1   158.46   52.94   49.63    N/A   154.46   54.31   50.91    N/A
    16777216        262144     float    none      -1   263.22   63.74   59.75    N/A   262.37   63.95   59.95    N/A
    33554432        524288     float    none      -1   447.52   74.98   70.29    N/A   441.71   75.96   71.22    N/A
    67108864       1048576     float    none      -1   796.36   84.27   79.00    N/A   793.61   84.56   79.28    N/A
   134217728       2097152     float    none      -1  1500.59   89.44   83.85    N/A  1503.59   89.26   83.69    N/A
   268435456       4194304     float    none      -1  2902.35   92.49   86.71    N/A  2902.12   92.50   86.72    N/A
   536870912       8388608     float    none      -1  5694.35   94.28   88.39    N/A  5692.72   94.31   88.41    N/A
  1073741824      16777216     float    none      -1  11268.2   95.29   89.33    N/A  11263.6   95.33   89.37    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.3038 
#
# Collective test concluded: alltoall_perf
#

