# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  87468 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  87468 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  87468 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  87468 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  87468 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  87468 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  87468 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  87468 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.77    0.02    0.02    N/A     6.40    0.02    0.02    N/A
         256             8     float    none      -1     5.98    0.04    0.04    N/A     5.72    0.04    0.04    N/A
         512            16     float    none      -1     6.20    0.08    0.07    N/A     5.92    0.09    0.08    N/A
        1024            32     float    none      -1     5.96    0.17    0.15    N/A     5.71    0.18    0.16    N/A
        2048            64     float    none      -1     5.69    0.36    0.32    N/A     5.67    0.36    0.32    N/A
        4096           128     float    none      -1     5.73    0.71    0.63    N/A     5.71    0.72    0.63    N/A
        8192           256     float    none      -1     5.94    1.38    1.21    N/A     5.79    1.42    1.24    N/A
       16384           512     float    none      -1     5.90    2.78    2.43    N/A     5.85    2.80    2.45    N/A
       32768          1024     float    none      -1     6.54    5.01    4.39    N/A     6.51    5.03    4.40    N/A
       65536          2048     float    none      -1     7.10    9.23    8.08    N/A     7.13    9.20    8.05    N/A
      131072          4096     float    none      -1     8.67   15.11   13.22    N/A     8.57   15.29   13.38    N/A
      262144          8192     float    none      -1    12.06   21.74   19.02    N/A    11.94   21.96   19.21    N/A
      524288         16384     float    none      -1    13.72   38.21   33.44    N/A    13.07   40.10   35.09    N/A
     1048576         32768     float    none      -1    14.77   71.02   62.14    N/A    14.83   70.70   61.87    N/A
     2097152         65536     float    none      -1    17.64  118.88  104.02    N/A    17.49  119.92  104.93    N/A
     4194304        131072     float    none      -1    23.39  179.29  156.88    N/A    23.11  181.53  158.84    N/A
     8388608        262144     float    none      -1    35.68  235.08  205.69    N/A    34.73  241.57  211.37    N/A
    16777216        524288     float    none      -1    59.09  283.90  248.41    N/A    57.61  291.24  254.84    N/A
    33554432       1048576     float    none      -1   109.75  305.74  267.53    N/A   104.10  322.31  282.03    N/A
    67108864       2097152     float    none      -1   198.36  338.32  296.03    N/A   193.38  347.04  303.66    N/A
   134217728       4194304     float    none      -1   380.09  353.12  308.98    N/A   369.74  363.01  317.63    N/A
   268435456       8388608     float    none      -1   737.14  364.16  318.64    N/A   716.53  374.63  327.80    N/A
   536870912      16777216     float    none      -1  1452.73  369.56  323.37    N/A  1413.66  379.77  332.30    N/A
  1073741824      33554432     float    none      -1  2713.67  395.68  346.22    N/A  2719.49  394.83  345.48    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 114.723 
#
# Collective test concluded: alltoall_perf
#

