# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1412807 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1412808 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1412809 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1412810 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1412811 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1412812 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1412813 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1412814 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1437249 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1437250 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1437251 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1437252 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1437253 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1437254 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1437255 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1437256 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     9.58    0.00    0.00       0     9.61    0.00    0.00       0
           8             2     float    none       0     9.51    0.00    0.00       0     9.49    0.00    0.00       0
          16             4     float    none       0     9.52    0.00    0.00       0     9.59    0.00    0.00       0
          32             8     float    none       0     9.60    0.00    0.00       0     9.52    0.00    0.00       0
          64            16     float    none       0     9.53    0.01    0.01       0     9.54    0.01    0.01       0
         128            32     float    none       0     9.64    0.01    0.01       0     9.55    0.01    0.01       0
         256            64     float    none       0     9.62    0.03    0.03       0     9.59    0.03    0.03       0
         512           128     float    none       0     9.58    0.05    0.05       0    10.12    0.05    0.05       0
        1024           256     float    none       0     9.91    0.10    0.10       0     9.86    0.10    0.10       0
        2048           512     float    none       0    10.37    0.20    0.20       0    10.27    0.20    0.20       0
        4096          1024     float    none       0    10.94    0.37    0.37       0    10.88    0.38    0.38       0
        8192          2048     float    none       0    16.01    0.51    0.51       0    15.73    0.52    0.52       0
       16384          4096     float    none       0    17.22    0.95    0.95       0    17.11    0.96    0.96       0
       32768          8192     float    none       0    18.46    1.78    1.78       0    18.97    1.73    1.73       0
       65536         16384     float    none       0    36.01    1.82    1.82       0    35.91    1.83    1.83       0
      131072         32768     float    none       0    53.54    2.45    2.45       0    56.21    2.33    2.33       0
      262144         65536     float    none       0    65.62    3.99    3.99       0    68.47    3.83    3.83       0
      524288        131072     float    none       0    69.48    7.55    7.55       0    70.81    7.40    7.40       0
     1048576        262144     float    none       0    77.62   13.51   13.51       0    77.70   13.50   13.50       0
     2097152        524288     float    none       0    71.08   29.50   29.50       0    71.11   29.49   29.49       0
     4194304       1048576     float    none       0    93.07   45.07   45.07       0    93.11   45.04   45.04       0
     8388608       2097152     float    none       0   133.83   62.68   62.68       0   134.06   62.57   62.57       0
    16777216       4194304     float    none       0   172.83   97.07   97.07       0   172.85   97.06   97.06       0
    33554432       8388608     float    none       0   241.49  138.95  138.95       0   245.29  136.80  136.80       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 16.8845 
#
# Collective test concluded: broadcast_perf
#

