# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  88283 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  88284 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  88285 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  88286 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  88287 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  88288 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  88289 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  88290 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1127046 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1127047 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1127048 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1127049 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1127050 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1127051 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1127052 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1127053 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.03    0.00    0.00    N/A     0.00    0.00    0.00    N/A
         256             4     float    none      -1    30.92    0.01    0.01    N/A    30.57    0.01    0.01    N/A
         512             8     float    none      -1    30.53    0.02    0.02    N/A    30.48    0.02    0.02    N/A
        1024            16     float    none      -1    30.53    0.03    0.03    N/A    30.35    0.03    0.03    N/A
        2048            32     float    none      -1    30.39    0.07    0.06    N/A    30.50    0.07    0.06    N/A
        4096            64     float    none      -1    30.42    0.13    0.13    N/A    30.58    0.13    0.13    N/A
        8192           128     float    none      -1    30.50    0.27    0.25    N/A    30.44    0.27    0.25    N/A
       16384           256     float    none      -1    31.21    0.52    0.49    N/A    31.17    0.53    0.49    N/A
       32768           512     float    none      -1    32.56    1.01    0.94    N/A    32.45    1.01    0.95    N/A
       65536          1024     float    none      -1    32.37    2.02    1.90    N/A    33.95    1.93    1.81    N/A
      131072          2048     float    none      -1    35.12    3.73    3.50    N/A    34.90    3.76    3.52    N/A
      262144          4096     float    none      -1    41.10    6.38    5.98    N/A    40.37    6.49    6.09    N/A
      524288          8192     float    none      -1    50.06   10.47    9.82    N/A    51.79   10.12    9.49    N/A
     1048576         16384     float    none      -1    64.89   16.16   15.15    N/A    65.09   16.11   15.10    N/A
     2097152         32768     float    none      -1    94.80   22.12   20.74    N/A    94.93   22.09   20.71    N/A
     4194304         65536     float    none      -1   108.62   38.61   36.20    N/A   108.76   38.56   36.15    N/A
     8388608        131072     float    none      -1   157.61   53.23   49.90    N/A   154.89   54.16   50.77    N/A
    16777216        262144     float    none      -1   263.58   63.65   59.67    N/A   263.23   63.74   59.75    N/A
    33554432        524288     float    none      -1   442.87   75.77   71.03    N/A   441.56   75.99   71.24    N/A
    67108864       1048576     float    none      -1   796.17   84.29   79.02    N/A   793.27   84.60   79.31    N/A
   134217728       2097152     float    none      -1  1502.67   89.32   83.74    N/A  1497.35   89.64   84.03    N/A
   268435456       4194304     float    none      -1  2906.67   92.35   86.58    N/A  2901.19   92.53   86.74    N/A
   536870912       8388608     float    none      -1  5693.24   94.30   88.41    N/A  5693.39   94.30   88.40    N/A
  1073741824      16777216     float    none      -1  11267.1   95.30   89.34    N/A  11268.9   95.28   89.33    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.3189 
#
# Collective test concluded: alltoall_perf
#

