# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1862606 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1862606 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1862606 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1862606 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1862606 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1862606 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1862606 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1862606 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.28    0.02    0.04    N/A     5.27    0.02    0.04    N/A
         256            64     float     sum      -1     5.19    0.05    0.09    N/A     5.14    0.05    0.09    N/A
         512           128     float     sum      -1     4.69    0.11    0.19    N/A     4.65    0.11    0.19    N/A
        1024           256     float     sum      -1     5.05    0.20    0.35    N/A     5.02    0.20    0.36    N/A
        2048           512     float     sum      -1     5.19    0.39    0.69    N/A     5.22    0.39    0.69    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.32    0.77    1.35    N/A
        8192          2048     float     sum      -1     5.76    1.42    2.49    N/A     5.66    1.45    2.53    N/A
       16384          4096     float     sum      -1     6.09    2.69    4.71    N/A     6.08    2.69    4.71    N/A
       32768          8192     float     sum      -1     8.54    3.84    6.71    N/A     8.45    3.88    6.78    N/A
       65536         16384     float     sum      -1     8.84    7.41   12.97    N/A     8.76    7.48   13.09    N/A
      131072         32768     float     sum      -1     9.16   14.32   25.05    N/A     9.11   14.40   25.19    N/A
      262144         65536     float     sum      -1    11.37   23.05   40.34    N/A    10.83   24.20   42.34    N/A
      524288        131072     float     sum      -1    18.50   28.34   49.60    N/A    17.04   30.77   53.84    N/A
     1048576        262144     float     sum      -1    20.58   50.96   89.18    N/A    20.49   51.17   89.55    N/A
     2097152        524288     float     sum      -1    24.23   86.55  151.45    N/A    24.42   85.88  150.29    N/A
     4194304       1048576     float     sum      -1    37.53  111.77  195.59    N/A    38.10  110.09  192.66    N/A
     8388608       2097152     float     sum      -1    65.22  128.63  225.09    N/A    65.46  128.14  224.25    N/A
    16777216       4194304     float     sum      -1   115.06  145.81  255.17    N/A   114.55  146.47  256.32    N/A
    33554432       8388608     float     sum      -1   218.97  153.24  268.16    N/A   216.56  154.94  271.15    N/A
    67108864      16777216     float     sum      -1   425.88  157.58  275.76    N/A   419.50  159.97  279.95    N/A
   134217728      33554432     float     sum      -1   831.35  161.45  282.53    N/A   819.77  163.73  286.52    N/A
   268435456      67108864     float     sum      -1  1641.92  163.49  286.11    N/A  1615.04  166.21  290.87    N/A
   536870912     134217728     float     sum      -1  3260.33  164.67  288.17    N/A  3209.79  167.26  292.71    N/A
  1073741824     268435456     float     sum      -1  6504.16  165.09  288.90    N/A  6401.59  167.73  293.53    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.202 
#
# Collective test concluded: all_reduce_perf
#

