# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1112563 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1112563 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1112563 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1112563 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1112563 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1112563 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1112563 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1112563 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.73    0.02    0.04    N/A     5.56    0.02    0.04    N/A
         256            64     float     sum      -1     5.37    0.05    0.08    N/A     5.31    0.05    0.08    N/A
         512           128     float     sum      -1     4.91    0.10    0.18    N/A     4.88    0.10    0.18    N/A
        1024           256     float     sum      -1     5.10    0.20    0.35    N/A     5.08    0.20    0.35    N/A
        2048           512     float     sum      -1     5.19    0.39    0.69    N/A     5.15    0.40    0.70    N/A
        4096          1024     float     sum      -1     5.22    0.78    1.37    N/A     5.19    0.79    1.38    N/A
        8192          2048     float     sum      -1     5.45    1.50    2.63    N/A     5.43    1.51    2.64    N/A
       16384          4096     float     sum      -1     5.53    2.96    5.19    N/A     5.49    2.99    5.22    N/A
       32768          8192     float     sum      -1     5.73    5.72   10.01    N/A     5.65    5.80   10.16    N/A
       65536         16384     float     sum      -1     5.95   11.01   19.27    N/A     5.79   11.32   19.80    N/A
      131072         32768     float     sum      -1     6.31   20.77   36.36    N/A     6.14   21.34   37.35    N/A
      262144         65536     float     sum      -1     6.94   37.77   66.09    N/A     6.74   38.88   68.04    N/A
      524288        131072     float     sum      -1     8.16   64.28  112.48    N/A     7.99   65.63  114.85    N/A
     1048576        262144     float     sum      -1    11.18   93.83  164.20    N/A    11.14   94.16  164.78    N/A
     2097152        524288     float     sum      -1    16.03  130.83  228.95    N/A    16.21  129.36  226.39    N/A
     4194304       1048576     float     sum      -1    22.04  190.30  333.02    N/A    22.15  189.33  331.33    N/A
     8388608       2097152     float     sum      -1    37.49  223.76  391.57    N/A    37.63  222.95  390.16    N/A
    16777216       4194304     float     sum      -1    68.15  246.18  430.82    N/A    68.34  245.50  429.63    N/A
    33554432       8388608     float     sum      -1   129.40  259.31  453.79    N/A   129.61  258.88  453.04    N/A
    67108864      16777216     float     sum      -1   251.83  266.49  466.36    N/A   252.05  266.25  465.94    N/A
   134217728      33554432     float     sum      -1   495.51  270.87  474.02    N/A   496.10  270.55  473.46    N/A
   268435456      67108864     float     sum      -1   982.68  273.17  478.04    N/A   982.89  273.11  477.94    N/A
   536870912     134217728     float     sum      -1  1953.50  274.83  480.94    N/A  1953.34  274.85  480.98    N/A
  1073741824     268435456     float     sum      -1  3897.15  275.52  482.16    N/A  3892.43  275.85  482.74    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 193.246 
#
# Collective test concluded: all_reduce_perf
#

