Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4194304     1048576   int32     min       b         61.516798         68.181        63.920      
8388608     2097152   int32     min       b         61.596799         136.186       127.674     
16777216    4194304   int32     min       b         60.502398         277.298       259.967     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          16        int32     max       b         62.783998         0.001         0.001       
128         32        int32     max       b         61.721599         0.002         0.002       
256         64        int32     max       b         62.268800         0.004         0.004       
512         128       int32     max       b         61.004800         0.008         0.008       
1024        256       int32     max       b         61.206400         0.017         0.016       
2048        512       int32     max       b         60.969597         0.034         0.031       
4096        1024      int32     max       b         60.822397         0.067         0.063       
8192        2048      int32     max       b         61.580801         0.133         0.125       
16384       4096      int32     max       b         61.504000         0.266         0.250       
32768       8192      int32     max       b         60.307199         0.543         0.509       
65536       16384     int32     max       b         61.523199         1.065         0.999       
131072      32768     int32     max       b         61.600000         2.128         1.995       
262144      65536     int32     max       b         67.926401         3.859         3.618       
524288      131072    int32     max       b         61.020797         8.592         8.055       
1048576     262144    int32     max       b         60.956800         17.202        16.127      
2097152     524288    int32     max       b         61.260802         34.233        32.094      
4194304     1048576   int32     max       b         62.700802         66.894        62.713      
8388608     2097152   int32     max       b         61.273599         136.904       128.348     
16777216    4194304   int32     max       b         60.336000         278.063       260.684     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     sum       b         61.030400         0.002         0.002       
256         32        int64     sum       b         61.212802         0.004         0.004       
512         64        int64     sum       b         61.734402         0.008         0.008       
1024        128       int64     sum       b         61.228800         0.017         0.016       
2048        256       int64     sum       b         60.879999         0.034         0.032       
4096        512       int64     sum       b         60.028797         0.068         0.064       
8192        1024      int64     sum       b         61.372799         0.133         0.125       
16384       2048      int64     sum       b         61.094397         0.268         0.251       
32768       4096      int64     sum       b         61.308801         0.534         0.501       
65536       8192      int64     sum       b         61.036801         1.074         1.007       
131072      16384     int64     sum       b         61.110401         2.145         2.011       
262144      32768     int64     sum       b         61.171198         4.285         4.018       
524288      65536     int64     sum       b         60.816002         8.621         8.082       
1048576     131072    int64     sum       b         61.488003         17.053        15.988      
2097152     262144    int64     sum       b         61.020797         34.368        32.220      
4194304     524288    int64     sum       b         61.369598         68.345        64.073      
8388608     1048576   int64     sum       b         60.870397         137.811       129.198     
16777216    2097152   int64     sum       b         61.241603         273.951       256.829     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     prod      b         60.678399         0.002         0.002       
256         32        int64     prod      b         61.004800         0.004         0.004       
512         64        int64     prod      b         61.020797         0.008         0.008       
1024        128       int64     prod      b         61.276799         0.017         0.016       
2048        256       int64     prod      b         60.864002         0.034         0.032       
4096        512       int64     prod      b         60.569602         0.068         0.063       
8192        1024      int64     prod      b         61.264002         0.134         0.125       
16384       2048      int64     prod      b         61.270398         0.267         0.251       
32768       4096      int64     prod      b         63.360000         0.517         0.485       
65536       8192      int64     prod      b         60.579199         1.082         1.014       
131072      16384     int64     prod      b         60.720003         2.159         2.024       
262144      32768     int64     prod      b         61.411202         4.269         4.002       
524288      65536     int64     prod      b         60.464001         8.671         8.129       
1048576     131072    int64     prod      b         61.104000         17.161        16.088      
2097152     262144    int64     prod      b         60.646403         34.580        32.419      
4194304     524288    int64     prod      b         61.328000         68.391        64.117      
8388608     1048576   int64     prod      b         61.615998         136.143       127.634     
16777216    2097152   int64     prod      b         61.395198         273.266       256.187     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     and       b         61.324799         0.002         0.002       
256         32        int64     and       b         60.803199         0.004         0.004       
512         64        int64     and       b         60.774398         0.008         0.008       
1024        128       int64     and       b         60.947198         0.017         0.016       
2048        256       int64     and       b         60.742402         0.034         0.032       
4096        512       int64     and       b         61.791998         0.066         0.062       
8192        1024      int64     and       b         60.992002         0.134         0.126       
16384       2048      int64     and       b         61.401600         0.267         0.250       
32768       4096      int64     and       b         61.887997         0.529         0.496       
65536       8192      int64     and       b         60.812801         1.078         1.010       
131072      16384     int64     and       b         60.569602         2.164         2.029       
262144      32768     int64     and       b         60.579199         4.327         4.057       
524288      65536     int64     and       b         61.075199         8.584         8.048       
1048576     131072    int64     and       b         62.988800         16.647        15.607      
2097152     262144    int64     and       b         61.916798         33.870        31.754      
4194304     524288    int64     and       b         61.753601         67.920        63.675      
8388608     1048576   int64     and       b         61.033601         137.442       128.852     
16777216    2097152   int64     and       b         61.136001         274.424       257.273     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     or        b         61.926401         0.002         0.002       
256         32        int64     or        b         61.062402         0.004         0.004       
512         64        int64     or        b         61.247998         0.008         0.008       
1024        128       int64     or        b         60.716802         0.017         0.016       
2048        256       int64     or        b         60.992002         0.034         0.031       
4096        512       int64     or        b         61.334401         0.067         0.063       
8192        1024      int64     or        b         60.777599         0.135         0.126       
16384       2048      int64     or        b         61.478400         0.267         0.250       
32768       4096      int64     or        b         61.712003         0.531         0.498       
65536       8192      int64     or        b         63.846397         1.026         0.962       
131072      16384     int64     or        b         70.323199         1.864         1.747       
262144      32768     int64     or        b         70.844799         3.700         3.469       
524288      65536     int64     or        b         61.004800         8.594         8.057       
1048576     131072    int64     or        b         60.895997         17.219        16.143      
2097152     262144    int64     or        b         60.627198         34.591        32.429      
4194304     524288    int64     or        b         60.950398         68.815        64.514      
8388608     1048576   int64     or        b         60.908800         137.724       129.116     
16777216    2097152   int64     or        b         59.993601         279.650       262.172     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     xor       b         61.167997         0.002         0.002       
256         32        int64     xor       b         60.655999         0.004         0.004       
512         64        int64     xor       b         60.787201         0.008         0.008       
1024        128       int64     xor       b         61.647999         0.017         0.016       
2048        256       int64     xor       b         61.699200         0.033         0.031       
4096        512       int64     xor       b         60.784000         0.067         0.063       
8192        1024      int64     xor       b         62.243199         0.132         0.123       
16384       2048      int64     xor       b         61.507201         0.266         0.250       
32768       4096      int64     xor       b         61.161602         0.536         0.502       
65536       8192      int64     xor       b         61.366397         1.068         1.001       
131072      16384     int64     xor       b         60.441601         2.169         2.033       
262144      32768     int64     xor       b         61.193597         4.284         4.016       
524288      65536     int64     xor       b         61.260802         8.558         8.023       
1048576     131072    int64     xor       b         61.916798         16.935        15.877      
2097152     262144    int64     xor       b         61.580801         34.055        31.927      
4194304     524288    int64     xor       b         64.121598         65.412        61.323      
8388608     1048576   int64     xor       b         61.174399         137.126       128.556     
16777216    2097152   int64     xor       b         61.107200         274.554       257.394     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     min       b         60.851198         0.002         0.002       
256         32        int64     min       b         61.702400         0.004         0.004       
512         64        int64     min       b         61.350399         0.008         0.008       
1024        128       int64     min       b         60.812801         0.017         0.016       
2048        256       int64     min       b         61.068797         0.034         0.031       
4096        512       int64     min       b         61.190403         0.067         0.063       
8192        1024      int64     min       b         62.310398         0.131         0.123       
16384       2048      int64     min       b         61.321598         0.267         0.250       
32768       4096      int64     min       b         61.462402         0.533         0.500       
65536       8192      int64     min       b         61.350399         1.068         1.001       
131072      16384     int64     min       b         61.094397         2.145         2.011       
262144      32768     int64     min       b         61.507201         4.262         3.996       
524288      65536     int64     min       b         61.443198         8.533         8.000       
1048576     131072    int64     min       b         61.264002         17.116        16.046      
2097152     262144    int64     min       b         60.684800         34.558        32.398      
4194304     524288    int64     min       b         60.684800         69.116        64.796      
8388608     1048576   int64     min       b         60.646403         138.320       129.675     
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 14 mype_node: 6 device name: NVIDIA H200 bus id: 191 
16777216    2097152   int64     min       b         61.219198         274.052       256.923     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     max       b         61.193597         0.002         0.002       
256         32        int64     max       b         61.683202         0.004         0.004       
512         64        int64     max       b         61.452800         0.008         0.008       
1024        128       int64     max       b         61.353600         0.017         0.016       
2048        256       int64     max       b         61.091202         0.034         0.031       
4096        512       int64     max       b         61.164802         0.067         0.063       
8192        1024      int64     max       b         61.868799         0.132         0.124       
16384       2048      int64     max       b         61.190403         0.268         0.251       
32768       4096      int64     max       b         61.638403         0.532         0.498       
65536       8192      int64     max       b         61.443198         1.067         1.000       
131072      16384     int64     max       b         60.864002         2.154         2.019       
262144      32768     int64     max       b         61.561602         4.258         3.992       
524288      65536     int64     max       b         61.750400         8.490         7.960       
1048576     131072    int64     max       b         61.155200         17.146        16.075      
2097152     262144    int64     max       b         61.414403         34.148        32.013      
4194304     524288    int64     max       b         62.278402         67.348        63.138      
8388608     1048576   int64     max       b         61.340803         136.754       128.207     
16777216    2097152   int64     max       b         60.553598         277.064       259.747     
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 10 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 15 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 12 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 8 mype_node: 0 device name: NVIDIA H200 bus id: 25 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 11 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 9 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 13 mype_node: 5 device name: NVIDIA H200 bus id: 174 
