# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1389513 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1389513 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1389513 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1389513 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1389513 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1389513 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1389513 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1389513 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.80    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
         128             4     float    none      -1    49.32    0.00    0.00       0    48.59    0.00    0.00    N/A
         256             8     float    none      -1    48.40    0.01    0.00       0    48.27    0.01    0.00    N/A
         512            16     float    none      -1    48.48    0.01    0.01       0    48.04    0.01    0.01    N/A
        1024            32     float    none      -1    48.21    0.02    0.02       0    48.24    0.02    0.02    N/A
        2048            64     float    none      -1    48.31    0.04    0.04       0    48.86    0.04    0.04    N/A
        4096           128     float    none      -1    48.27    0.08    0.07       0    47.70    0.09    0.08    N/A
        8192           256     float    none      -1    46.65    0.18    0.15       0    45.52    0.18    0.16    N/A
       16384           512     float    none      -1    47.00    0.35    0.31       0    45.66    0.36    0.31    N/A
       32768          1024     float    none      -1    46.25    0.71    0.62       0    45.72    0.72    0.63    N/A
       65536          2048     float    none      -1    46.12    1.42    1.24       0    45.60    1.44    1.26    N/A
      131072          4096     float    none      -1    46.13    2.84    2.49       0    45.85    2.86    2.50    N/A
      262144          8192     float    none      -1    46.03    5.70    4.98       0    45.77    5.73    5.01    N/A
      524288         16384     float    none      -1    46.19   11.35    9.93       0    45.77   11.46   10.02    N/A
     1048576         32768     float    none      -1    48.73   21.52   18.83       0    48.16   21.77   19.05    N/A
     2097152         65536     float    none      -1    53.87   38.93   34.06       0    53.30   39.34   34.43    N/A
     4194304        131072     float    none      -1    55.29   75.86   66.38       0    53.29   78.70   68.87    N/A
     8388608        262144     float    none      -1    54.58  153.70  134.49       0    53.82  155.88  136.39    N/A
    16777216        524288     float    none      -1    73.29  228.90  200.29       0    69.57  241.16  211.02    N/A
    33554432       1048576     float    none      -1   125.72  266.91  233.54       0   123.06  272.66  238.57    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.9131 
#
# Collective test concluded: alltoall_perf
#

