# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1434045 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1434045 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1434045 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1434045 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1434045 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1434045 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1434045 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1434045 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.72    0.00    0.00       0    32.18    0.00    0.00       0
           8             2     float    none       0    32.23    0.00    0.00       0    32.26    0.00    0.00       0
          16             4     float    none       0    32.33    0.00    0.00       0    32.12    0.00    0.00       0
          32             8     float    none       0    32.29    0.00    0.00       0    32.21    0.00    0.00       0
          64            16     float    none       0    32.21    0.00    0.00       0    31.94    0.00    0.00       0
         128            32     float    none       0    31.69    0.00    0.00       0    30.73    0.00    0.00       0
         256            64     float    none       0    30.76    0.01    0.01       0    30.64    0.01    0.01       0
         512           128     float    none       0    32.01    0.02    0.02       0    30.60    0.02    0.02       0
        1024           256     float    none       0    30.83    0.03    0.03       0    31.18    0.03    0.03       0
        2048           512     float    none       0    30.72    0.07    0.07       0    30.84    0.07    0.07       0
        4096          1024     float    none       0    30.66    0.13    0.13       0    30.90    0.13    0.13       0
        8192          2048     float    none       0    30.83    0.27    0.27       0    30.94    0.26    0.26       0
       16384          4096     float    none       0    30.88    0.53    0.53       0    30.79    0.53    0.53       0
       32768          8192     float    none       0    30.76    1.07    1.07       0    30.87    1.06    1.06       0
       65536         16384     float    none       0    31.40    2.09    2.09       0    32.22    2.03    2.03       0
      131072         32768     float    none       0    32.34    4.05    4.05       0    32.35    4.05    4.05       0
      262144         65536     float    none       0    33.88    7.74    7.74       0    34.79    7.53    7.53       0
      524288        131072     float    none       0    34.95   15.00   15.00       0    34.45   15.22   15.22       0
     1048576        262144     float    none       0    36.21   28.96   28.96       0    36.26   28.91   28.91       0
     2097152        524288     float    none       0    37.73   55.58   55.58       0    37.58   55.80   55.80       0
     4194304       1048576     float    none       0    38.67  108.46  108.46       0    38.39  109.26  109.26       0
     8388608       2097152     float    none       0    43.21  194.16  194.16       0    43.01  195.06  195.06       0
    16777216       4194304     float    none       0    72.16  232.51  232.51       0    72.92  230.06  230.06       0
    33554432       8388608     float    none       0   120.45  278.57  278.57       0   120.34  278.82  278.82       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 38.7108 
#
# Collective test concluded: broadcast_perf
#

