# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1397173 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1397174 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1397175 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1397176 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1397177 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1397178 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1397179 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1397180 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1421808 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1421809 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1421810 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1421811 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1421812 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1421813 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1421814 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1421815 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     9.72    0.00    0.00       0     9.76    0.00    0.00       0
           8             2     float    none       0     9.48    0.00    0.00       0     9.48    0.00    0.00       0
          16             4     float    none       0     9.67    0.00    0.00       0     9.46    0.00    0.00       0
          32             8     float    none       0     9.46    0.00    0.00       0     9.49    0.00    0.00       0
          64            16     float    none       0     9.53    0.01    0.01       0     9.59    0.01    0.01       0
         128            32     float    none       0     9.51    0.01    0.01       0     9.51    0.01    0.01       0
         256            64     float    none       0     9.54    0.03    0.03       0     9.56    0.03    0.03       0
         512           128     float    none       0     9.58    0.05    0.05       0     9.58    0.05    0.05       0
        1024           256     float    none       0     9.95    0.10    0.10       0     9.90    0.10    0.10       0
        2048           512     float    none       0    10.42    0.20    0.20       0    10.33    0.20    0.20       0
        4096          1024     float    none       0    10.96    0.37    0.37       0    10.90    0.38    0.38       0
        8192          2048     float    none       0    15.84    0.52    0.52       0    15.79    0.52    0.52       0
       16384          4096     float    none       0    17.29    0.95    0.95       0    17.16    0.96    0.96       0
       32768          8192     float    none       0    18.44    1.78    1.78       0    18.34    1.79    1.79       0
       65536         16384     float    none       0    36.06    1.82    1.82       0    35.94    1.82    1.82       0
      131072         32768     float    none       0    53.92    2.43    2.43       0    56.46    2.32    2.32       0
      262144         65536     float    none       0    64.11    4.09    4.09       0    68.74    3.81    3.81       0
      524288        131072     float    none       0    70.23    7.47    7.47       0    71.68    7.31    7.31       0
     1048576        262144     float    none       0    77.70   13.50   13.50       0    78.17   13.41   13.41       0
     2097152        524288     float    none       0    71.42   29.36   29.36       0    71.38   29.38   29.38       0
     4194304       1048576     float    none       0    93.45   44.88   44.88       0    93.54   44.84   44.84       0
     8388608       2097152     float    none       0   134.38   62.42   62.42       0   134.01   62.60   62.60       0
    16777216       4194304     float    none       0   173.14   96.90   96.90       0   173.27   96.83   96.83       0
    33554432       8388608     float    none       0   241.10  139.17  139.17       0   241.05  139.20  139.20       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 16.9091 
#
# Collective test concluded: broadcast_perf
#

