# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 105836 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 105837 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 105838 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 105839 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 105840 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 105841 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 105842 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 105843 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1144298 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1144299 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1144300 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1144301 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1144302 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1144303 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1144304 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1144305 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float    none       0     7.79    0.02    0.02    N/A     7.59    0.02    0.02    N/A
         256            64     float    none       0     7.66    0.03    0.03    N/A     7.53    0.03    0.03    N/A
         512           128     float    none       0     7.55    0.07    0.07    N/A     7.50    0.07    0.07    N/A
        1024           256     float    none       0     8.01    0.13    0.13    N/A     7.84    0.13    0.13    N/A
        2048           512     float    none       0     8.30    0.25    0.25    N/A     8.28    0.25    0.25    N/A
        4096          1024     float    none       0     8.69    0.47    0.47    N/A     8.65    0.47    0.47    N/A
        8192          2048     float    none       0    10.81    0.76    0.76    N/A    10.81    0.76    0.76    N/A
       16384          4096     float    none       0    12.63    1.30    1.30    N/A    12.69    1.29    1.29    N/A
       32768          8192     float    none       0    13.67    2.40    2.40    N/A    13.74    2.39    2.39    N/A
       65536         16384     float    none       0    21.91    2.99    2.99    N/A    21.92    2.99    2.99    N/A
      131072         32768     float    none       0    42.55    3.08    3.08    N/A    42.71    3.07    3.07    N/A
      262144         65536     float    none       0    52.99    4.95    4.95    N/A    52.93    4.95    4.95    N/A
      524288        131072     float    none       0    56.59    9.27    9.27    N/A    56.33    9.31    9.31    N/A
     1048576        262144     float    none       0    65.42   16.03   16.03    N/A    65.01   16.13   16.13    N/A
     2097152        524288     float    none       0    66.41   31.58   31.58    N/A    66.39   31.59   31.59    N/A
     4194304       1048576     float    none       0    88.50   47.39   47.39    N/A    88.47   47.41   47.41    N/A
     8388608       2097152     float    none       0   129.97   64.54   64.54    N/A   129.97   64.54   64.54    N/A
    16777216       4194304     float    none       0   166.16  100.97  100.97    N/A   166.22  100.93  100.93    N/A
    33554432       8388608     float    none       0   227.31  147.62  147.62    N/A   227.22  147.67  147.67    N/A
    67108864      16777216     float    none       0   346.78  193.52  193.52    N/A   346.82  193.50  193.50    N/A
   134217728      33554432     float    none       0   580.93  231.04  231.04    N/A   581.33  230.88  230.88    N/A
   268435456      67108864     float    none       0  1157.72  231.86  231.86    N/A  1160.27  231.36  231.36    N/A
   536870912     134217728     float    none       0  2036.16  263.67  263.67    N/A  2047.12  262.26  262.26    N/A
  1073741824     268435456     float    none       0  3790.70  283.26  283.26    N/A  3834.11  280.05  280.05    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 68.1087 
#
# Collective test concluded: broadcast_perf
#

