# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1376195 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1376195 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1376195 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1376195 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1376195 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1376195 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1376195 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1376195 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     1.07    0.00    0.00       0     1.06    0.00    0.00    N/A
           0             0     float    none      -1     1.05    0.00    0.00       0     1.04    0.00    0.00    N/A
           0             0     float    none      -1     1.06    0.00    0.00       0     1.06    0.00    0.00    N/A
           0             0     float    none      -1     1.05    0.00    0.00       0     1.05    0.00    0.00    N/A
           0             0     float    none      -1     1.04    0.00    0.00       0     1.05    0.00    0.00    N/A
         128             4     float    none      -1    49.48    0.00    0.00       0    48.03    0.00    0.00    N/A
         256             8     float    none      -1    48.56    0.01    0.00       0    47.88    0.01    0.00    N/A
         512            16     float    none      -1    48.61    0.01    0.01       0    47.78    0.01    0.01    N/A
        1024            32     float    none      -1    48.57    0.02    0.02       0    48.37    0.02    0.02    N/A
        2048            64     float    none      -1    48.30    0.04    0.04       0    47.97    0.04    0.04    N/A
        4096           128     float    none      -1    49.02    0.08    0.07       0    48.91    0.08    0.07    N/A
        8192           256     float    none      -1    48.35    0.17    0.15       0    49.20    0.17    0.15    N/A
       16384           512     float    none      -1    48.13    0.34    0.30       0    47.72    0.34    0.30    N/A
       32768          1024     float    none      -1    48.46    0.68    0.59       0    47.71    0.69    0.60    N/A
       65536          2048     float    none      -1    47.77    1.37    1.20       0    47.74    1.37    1.20    N/A
      131072          4096     float    none      -1    48.33    2.71    2.37       0    48.12    2.72    2.38    N/A
      262144          8192     float    none      -1    48.05    5.46    4.77       0    48.34    5.42    4.75    N/A
      524288         16384     float    none      -1    48.04   10.91    9.55       0    47.83   10.96    9.59    N/A
     1048576         32768     float    none      -1    51.27   20.45   17.90       0    51.57   20.33   17.79    N/A
     2097152         65536     float    none      -1    56.40   37.18   32.53       0    55.74   37.62   32.92    N/A
     4194304        131072     float    none      -1    58.22   72.04   63.03       0    56.72   73.94   64.70    N/A
     8388608        262144     float    none      -1    57.73  145.30  127.13       0    57.14  146.82  128.46    N/A
    16777216        524288     float    none      -1    73.05  229.68  200.97       0    72.40  231.72  202.76    N/A
    33554432       1048576     float    none      -1   123.75  271.15  237.26       0   125.18  268.06  234.55    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.1292 
#
# Collective test concluded: alltoall_perf
#

