# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1435622 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1435622 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1435622 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1435622 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1435622 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1435622 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1435622 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1435622 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.74    0.00    0.00       0
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.74    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.75    0.00    0.00       0
         128             4     float     sum      -1    34.48    0.00    0.00       0    34.34    0.00    0.00       0
         256             8     float     sum      -1    34.32    0.01    0.01       0    34.15    0.01    0.01       0
         512            16     float     sum      -1    34.18    0.01    0.01       0    34.22    0.01    0.01       0
        1024            32     float     sum      -1    34.17    0.03    0.03       0    34.39    0.03    0.03       0
        2048            64     float     sum      -1    34.17    0.06    0.05       0    33.96    0.06    0.05       0
        4096           128     float     sum      -1    34.37    0.12    0.10       0    33.96    0.12    0.11       0
        8192           256     float     sum      -1    33.39    0.25    0.21       0    32.68    0.25    0.22       0
       16384           512     float     sum      -1    33.48    0.49    0.43       0    33.36    0.49    0.43       0
       32768          1024     float     sum      -1    34.13    0.96    0.84       0    33.67    0.97    0.85       0
       65536          2048     float     sum      -1    35.36    1.85    1.62       0    35.05    1.87    1.64       0
      131072          4096     float     sum      -1    36.45    3.60    3.15       0    36.53    3.59    3.14       0
      262144          8192     float     sum      -1    37.25    7.04    6.16       0    37.10    7.07    6.18       0
      524288         16384     float     sum      -1    38.85   13.50   11.81       0    38.71   13.55   11.85       0
     1048576         32768     float     sum      -1    40.02   26.20   22.93       0    40.23   26.07   22.81       0
     2097152         65536     float     sum      -1    40.48   51.81   45.33       0    41.37   50.69   44.35       0
     4194304        131072     float     sum      -1    40.60  103.30   90.39       0    44.48   94.30   82.51       0
     8388608        262144     float     sum      -1    46.43  180.68  158.10       0    45.84  183.01  160.13       0
    16777216        524288     float     sum      -1    68.87  243.61  213.16       0    68.56  244.71  214.12       0
    33554432       1048576     float     sum      -1   111.73  300.33  262.79       0   110.75  302.96  265.09       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 33.972 
#
# Collective test concluded: reduce_scatter_perf
#

